year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,foster_home,group_home,relative,residential_treatment,foster_home_rate,group_home_rate,relative_rate,residential_treatment_rate
2007,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,29905,19.0,27.0,14.0,101.0,63.5,90.3,46.8,337.7
2007,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4062,0.0,0.0,0.0,3.0,0.0,0.0,0.0,73.9
2008,1,1.0,Adams,8,Central,Mostly Urban,32.6,6034,0.0,0.0,5.0,6.0,0.0,0.0,82.9,99.4
2008,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,6503,0.0,1.0,1.0,15.0,0.0,15.4,15.4,230.7
2008,5,9.0,Brown,8,Central,Mostly Urban,41.1,454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,220.3
2008,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3316,0.0,0.0,0.0,3.0,0.0,0.0,0.0,90.5
2008,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1431,0.0,2.0,0.0,0.0,0.0,139.8,0.0,0.0
2008,9,17.0,Cass,8,Central,Mostly Rural,52.1,1330,0.0,0.0,2.0,0.0,0.0,0.0,150.4,0.0
2008,10,19.0,Champaign,6,Central,Mostly Urban,12.7,13583,3.0,0.0,1.0,2.0,22.1,0.0,7.4,14.7
2008,11,21.0,Christian,4,Central,Mostly Urban,43.5,3241,4.0,3.0,3.0,0.0,123.4,92.6,92.6,0.0
2008,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3488,1.0,0.0,1.0,2.0,28.7,0.0,28.7,57.3
2008,15,29.0,Coles,5,Central,Mostly Urban,24.3,3469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,482317,76.0,146.0,634.0,661.0,15.8,30.3,131.4,137.0
2008,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1710,0.0,4.0,0.0,3.0,0.0,233.9,0.0,175.4
2008,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,8764,0.0,0.0,0.0,7.0,0.0,0.0,0.0,79.9
2008,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,21,41.0,Douglas,6,Central,Mostly Rural,61.6,1878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,93553,4.0,6.0,21.0,17.0,4.3,6.4,22.4,18.2
2008,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1630,1.0,0.0,0.0,0.0,61.3,0.0,0.0,0.0
2008,24,47.0,Edwards,2,Southern,Completely Rural,100.0,543,0.0,1.0,1.0,0.0,0.0,184.2,184.2,0.0
2008,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,1909,0.0,0.0,1.0,8.0,0.0,0.0,52.4,419.1
2008,27,53.0,Ford,11,Central,Mostly Urban,41.8,1361,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.5
2008,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,3452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3214,0.0,1.0,0.0,1.0,0.0,31.1,0.0,31.1
2008,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,31,61.0,Greene,7,Central,Mostly Rural,70.8,1359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,5056,0.0,0.0,0.0,4.0,0.0,0.0,0.0,79.1
2008,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1718,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.2
2008,35,69.0,Hardin,2,Southern,Completely Rural,100.0,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,36,71.0,Henderson,9,Central,Mostly Rural,99.7,688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,37,73.0,Henry,14,Central,Mostly Rural,50.3,4787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,3745,1.0,0.0,1.0,0.0,26.7,0.0,26.7,0.0
2008,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,868,0.0,1.0,0.0,2.0,0.0,115.2,0.0,230.4
2008,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,3538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2178,1.0,0.0,6.0,10.0,45.9,0.0,275.5,459.1
2008,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,1901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,44,87.0,Johnson,1,Southern,Completely Rural,100.0,970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,55858,0.0,0.0,0.0,18.0,0.0,0.0,0.0,32.2
2008,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,11077,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0
2008,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,11420,0.0,0.0,0.0,6.0,0.0,0.0,0.0,52.5
2008,48,95.0,Knox,9,Central,Mostly Urban,24.3,4237,0.0,0.0,1.0,1.0,0.0,0.0,23.6,23.6
2008,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,79032,1.0,8.0,3.0,96.0,1.3,10.1,3.8,121.5
2008,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,10666,0.0,0.0,1.0,4.0,0.0,0.0,9.4,37.5
2008,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1291,0.0,0.0,0.0,2.0,0.0,0.0,0.0,154.9
2008,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,53,105.0,Livingston,11,Central,Mostly Urban,40.8,3612,2.0,1.0,1.0,12.0,55.4,27.7,27.7,332.2
2008,54,107.0,Logan,11,Central,Mostly Urban,39.9,2449,1.0,0.0,0.0,0.0,40.8,0.0,0.0,0.0
2008,55,109.0,McDonough,9,Central,Mostly Urban,29.5,1865,0.0,0.0,0.0,2.0,0.0,0.0,0.0,107.2
2008,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,35626,0.0,0.0,0.0,10.0,0.0,0.0,0.0,28.1
2008,57,113.0,McLean,11,Central,Mostly Urban,16.5,14203,1.0,1.0,1.0,10.0,7.0,7.0,7.0,70.4
2008,58,115.0,Macon,6,Central,Mostly Urban,15.3,9571,5.0,5.0,4.0,0.0,52.2,52.2,41.8,0.0
2008,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,4420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,60,119.0,Madison,3,Southern,Mostly Urban,13.3,24214,8.0,5.0,1.0,3.0,33.0,20.6,4.1,12.4
2008,61,121.0,Marion,4,Southern,Mostly Urban,45.1,3808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,62,123.0,Marshall,10,Central,Completely Rural,100.0,1250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,63,125.0,Mason,8,Central,Mostly Rural,77.5,1418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1348,0.0,0.0,0.0,3.0,0.0,0.0,0.0,222.6
2008,65,129.0,Menard,8,Central,Mostly Rural,75.7,1317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1530,0.0,0.0,1.0,0.0,0.0,0.0,65.4,0.0
2008,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,69,137.0,Morgan,7,Central,Mostly Urban,36.2,2941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,5888,1.0,26.0,0.0,11.0,17.0,441.6,0.0,186.8
2008,72,143.0,Peoria,10,Central,Mostly Urban,14.6,16826,11.0,0.0,0.0,6.0,65.4,0.0,0.0,35.7
2008,73,145.0,Perry,20,Southern,Mostly Urban,43.6,1873,2.0,0.0,1.0,0.0,106.8,0.0,53.4,0.0
2008,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1668,0.0,0.0,0.0,2.0,0.0,0.0,0.0,119.9
2008,75,149.0,Pike,8,Central,Mostly Rural,72.3,1516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,76,151.0,Pope,1,Southern,Completely Rural,100.0,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,78,155.0,Putnam,10,Central,Completely Rural,100.0,580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,2753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1322,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.6
2008,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,12328,0.0,3.0,0.0,21.0,0.0,24.3,0.0,170.3
2008,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,26211,37.0,16.0,1.0,65.0,141.2,61.0,3.8,248.0
2008,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,18151,2.0,1.0,2.0,1.0,11.0,5.5,11.0,5.5
2008,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,88,175.0,Stark,10,Central,Completely Rural,100.0,640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,4392,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.8
2008,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,12038,1.0,0.0,0.0,8.0,8.3,0.0,0.0,66.5
2008,91,181.0,Union,1,Southern,Mostly Rural,65.9,1548,0.0,0.0,1.0,0.0,0.0,0.0,64.6,0.0
2008,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,7738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1040,0.0,3.0,0.0,0.0,0.0,288.5,0.0,0.0
2008,94,187.0,Warren,9,Central,Mostly Urban,45.5,1421,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.4
2008,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,97,193.0,White,2,Southern,Mostly Rural,62.0,1236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,5571,0.0,0.0,0.0,10.0,0.0,0.0,0.0,179.5
2008,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,79326,14.0,11.0,49.0,1.0,17.6,13.9,61.8,1.3
2008,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,5496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.2
2008,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,29875,9.0,28.0,0.0,71.0,30.1,93.7,0.0,237.7
2008,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4122,1.0,0.0,0.0,0.0,24.3,0.0,0.0,0.0
2009,1,1.0,Adams,8,Central,Mostly Urban,32.6,5975,2.0,0.0,7.0,0.0,33.5,0.0,117.2,0.0
2009,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,6457,0.0,0.0,1.0,5.0,0.0,0.0,15.5,77.4
2009,5,9.0,Brown,8,Central,Mostly Urban,41.1,424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3256,0.0,0.0,0.0,3.0,0.0,0.0,0.0,92.1
2009,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1379,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72.5
2009,9,17.0,Cass,8,Central,Mostly Rural,52.1,1321,0.0,0.0,4.0,0.0,0.0,0.0,302.8,0.0
2009,10,19.0,Champaign,6,Central,Mostly Urban,12.7,13542,2.0,3.0,5.0,14.0,14.8,22.2,36.9,103.4
2009,11,21.0,Christian,4,Central,Mostly Urban,43.5,3143,3.0,1.0,2.0,0.0,95.5,31.8,63.6,0.0
2009,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1659,0.0,0.0,0.0,2.0,0.0,0.0,0.0,120.6
2009,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3455,2.0,1.0,1.0,1.0,57.9,28.9,28.9,28.9
2009,15,29.0,Coles,5,Central,Mostly Urban,24.3,3403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,473430,85.0,223.0,553.0,635.0,18.0,47.1,116.8,134.1
2009,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,8787,0.0,0.0,1.0,2.0,0.0,0.0,11.4,22.8
2009,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,21,41.0,Douglas,6,Central,Mostly Rural,61.6,1900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,92677,3.0,2.0,25.0,9.0,3.2,2.2,27.0,9.7
2009,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1596,1.0,0.0,0.0,0.0,62.7,0.0,0.0,0.0
2009,24,47.0,Edwards,2,Southern,Completely Rural,100.0,540,0.0,0.0,1.0,1.0,0.0,0.0,185.2,185.2
2009,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,1903,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.5
2009,27,53.0,Ford,11,Central,Mostly Urban,41.8,1352,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74.0
2009,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,3463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3180,0.0,0.0,0.0,2.0,0.0,0.0,0.0,62.9
2009,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,31,61.0,Greene,7,Central,Mostly Rural,70.8,1330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,5007,0.0,0.0,0.0,2.0,0.0,0.0,0.0,39.9
2009,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,35,69.0,Hardin,2,Southern,Completely Rural,100.0,339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,36,71.0,Henderson,9,Central,Mostly Rural,99.7,691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,37,73.0,Henry,14,Central,Mostly Rural,50.3,4688,3.0,0.0,0.0,2.0,64.0,0.0,0.0,42.7
2009,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,2998,0.0,0.0,0.0,2.0,0.0,0.0,0.0,66.7
2009,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,3628,0.0,1.0,0.0,0.0,0.0,27.6,0.0,0.0
2009,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,855,0.0,0.0,0.0,2.0,0.0,0.0,0.0,233.9
2009,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,3460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2156,0.0,0.0,6.0,5.0,0.0,0.0,278.3,231.9
2009,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,1867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,44,87.0,Johnson,1,Southern,Completely Rural,100.0,961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,56474,0.0,0.0,0.0,12.0,0.0,0.0,0.0,21.2
2009,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,10924,2.0,0.0,4.0,1.0,18.3,0.0,36.6,9.2
2009,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,11848,1.0,0.0,1.0,4.0,8.4,0.0,8.4,33.8
2009,48,95.0,Knox,9,Central,Mostly Urban,24.3,4221,0.0,0.0,0.0,3.0,0.0,0.0,0.0,71.1
2009,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,78987,0.0,10.0,11.0,88.0,0.0,12.7,13.9,111.4
2009,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,10518,0.0,0.0,0.0,8.0,0.0,0.0,0.0,76.1
2009,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1228,0.0,0.0,0.0,5.0,0.0,0.0,0.0,407.2
2009,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,53,105.0,Livingston,11,Central,Mostly Urban,40.8,3463,1.0,2.0,1.0,3.0,28.9,57.8,28.9,86.6
2009,54,107.0,Logan,11,Central,Mostly Urban,39.9,2350,2.0,0.0,0.0,1.0,85.1,0.0,0.0,42.6
2009,55,109.0,McDonough,9,Central,Mostly Urban,29.5,1797,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.6
2009,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,35559,0.0,0.0,0.0,7.0,0.0,0.0,0.0,19.7
2009,57,113.0,McLean,11,Central,Mostly Urban,16.5,14265,3.0,4.0,5.0,18.0,21.0,28.0,35.1,126.2
2009,58,115.0,Macon,6,Central,Mostly Urban,15.3,9486,9.0,6.0,2.0,2.0,94.9,63.3,21.1,21.1
2009,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,4213,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.7
2009,60,119.0,Madison,3,Southern,Mostly Urban,13.3,23979,5.0,5.0,2.0,0.0,20.9,20.9,8.3,0.0
2009,61,121.0,Marion,4,Southern,Mostly Urban,45.1,3663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,62,123.0,Marshall,10,Central,Completely Rural,100.0,1212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,63,125.0,Mason,8,Central,Mostly Rural,77.5,1373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,65,129.0,Menard,8,Central,Mostly Rural,75.7,1227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1491,0.0,0.0,4.0,0.0,0.0,0.0,268.3,0.0
2009,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3459,0.0,0.0,0.0,2.0,0.0,0.0,0.0,57.8
2009,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,69,137.0,Morgan,7,Central,Mostly Urban,36.2,2876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,5861,0.0,20.0,0.0,10.0,0.0,341.2,0.0,170.6
2009,72,143.0,Peoria,10,Central,Mostly Urban,14.6,16798,0.0,0.0,0.0,4.0,0.0,0.0,0.0,23.8
2009,73,145.0,Perry,20,Southern,Mostly Urban,43.6,1863,1.0,0.0,2.0,1.0,53.7,0.0,107.4,53.7
2009,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,75,149.0,Pike,8,Central,Mostly Rural,72.3,1496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,76,151.0,Pope,1,Southern,Completely Rural,100.0,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,78,155.0,Putnam,10,Central,Completely Rural,100.0,555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,2691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1302,0.0,5.0,0.0,1.0,0.0,384.0,0.0,76.8
2009,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,12190,6.0,2.0,0.0,34.0,49.2,16.4,0.0,278.9
2009,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,25768,16.0,5.0,2.0,22.0,62.1,19.4,7.8,85.4
2009,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,17986,3.0,0.0,2.0,2.0,16.7,0.0,11.1,11.1
2009,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,88,175.0,Stark,10,Central,Completely Rural,100.0,615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,4234,0.0,1.0,0.0,0.0,0.0,23.6,0.0,0.0
2009,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,11910,0.0,0.0,0.0,6.0,0.0,0.0,0.0,50.4
2009,91,181.0,Union,1,Southern,Mostly Rural,65.9,1508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,7633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1032,0.0,1.0,0.0,0.0,0.0,96.9,0.0,0.0
2009,94,187.0,Warren,9,Central,Mostly Urban,45.5,1433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.8
2009,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1310,0.0,0.0,1.0,0.0,0.0,0.0,76.3,0.0
2009,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1431,2.0,0.0,1.0,0.0,139.8,0.0,69.9,0.0
2009,97,193.0,White,2,Southern,Mostly Rural,62.0,1164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,5545,0.0,1.0,0.0,10.0,0.0,18.0,0.0,180.3
2009,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,79372,16.0,13.0,34.0,1.0,20.2,16.4,42.8,1.3
2009,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,5492,0.0,1.0,0.0,2.0,0.0,18.2,0.0,36.4
2009,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,29592,14.0,12.0,15.0,76.0,47.3,40.6,50.7,256.8
2009,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4037,0.0,1.0,0.0,1.0,0.0,24.8,0.0,24.8
2010,1,1.0,Adams,8,Central,Mostly Urban,32.6,6048,4.0,0.0,4.0,0.0,66.1,0.0,66.1,0.0
2010,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1463,0.0,0.0,1.0,0.0,0.0,0.0,68.4,0.0
2010,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,6590,1.0,0.0,1.0,4.0,15.2,0.0,15.2,60.7
