year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,addiction,delinquency,mrai,trauncy,addiction_rate,delinquency_rate,mrai_rate,trauncy_rate
2000,57,113.0,McLean,11,Central,Mostly Urban,16.5,13596,,7.0,,,,51.5,,
2000,58,115.0,Macon,6,Central,Mostly Urban,15.3,11360,,68.0,,,,598.6,,
2000,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,5202,,72.0,,,,1384.1,,
2000,60,119.0,Madison,3,Southern,Mostly Urban,13.3,26499,,453.0,,,,1709.5,,
2000,61,121.0,Marion,4,Southern,Mostly Urban,45.1,4315,,2.0,,,,46.3,,
2000,62,123.0,Marshall,10,Central,Completely Rural,100.0,1246,,9.0,,,,722.3,,
2000,63,125.0,Mason,8,Central,Mostly Rural,77.5,1639,,0.0,,,,0.0,,
2000,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1335,,12.0,,,,898.9,,
2000,65,129.0,Menard,8,Central,Mostly Rural,75.7,1429,,6.0,,,,419.9,,
2000,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1819,,8.0,,,,439.8,,
2000,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3117,,13.0,,,,417.1,,
2000,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,3030,,15.0,,,,495.0,,
2000,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3555,,1.0,,,,28.1,,
2000,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1532,,4.0,,,,261.1,,
2000,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,5978,,0.0,,,,0.0,,
2000,72,143.0,Peoria,10,Central,Mostly Urban,14.6,17761,,62.0,,,,349.1,,
2000,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2115,,23.0,,,,1087.5,,
2000,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1706,,2.0,,,,117.2,,
2000,75,149.0,Pike,8,Central,Mostly Rural,72.3,1750,,0.0,,,,0.0,,
2000,76,151.0,Pope,1,Southern,Completely Rural,100.0,391,,0.0,,,,0.0,,
2000,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,884,,0.0,,,,0.0,,
2000,78,155.0,Putnam,10,Central,Completely Rural,100.0,661,,7.0,,,,1059.0,,
2000,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,3183,,1.0,,,,31.4,,
2000,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1671,,2.0,,,,119.7,,
2000,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,14244,,16.0,,,,112.3,,
2000,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,29241,,202.0,,,,690.8,,
2000,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2695,,13.0,,,,482.4,,
2000,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,18996,,21.0,,,,110.5,,
2000,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,680,,0.0,,,,0.0,,
2000,86,171.0,Scott,7,Central,Completely Rural,100.0,570,,0.0,,,,0.0,,
2000,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2408,,2.0,,,,83.1,,
2000,88,175.0,Stark,10,Central,Completely Rural,100.0,651,,2.0,,,,307.2,,
2000,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,5183,,6.0,,,,115.8,,
2000,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,12757,,67.0,,,,525.2,,
2000,91,181.0,Union,1,Southern,Mostly Rural,65.9,1817,,0.0,,,,0.0,,
2000,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8229,,25.0,,,,303.8,,
2000,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1327,,21.0,,,,1582.5,,
2000,94,187.0,Warren,9,Central,Mostly Urban,45.5,1858,,12.0,,,,645.9,,
2000,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1708,,0.0,,,,0.0,,
2000,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1705,,15.0,,,,879.8,,
2000,97,193.0,White,2,Southern,Mostly Rural,62.0,1452,,15.0,,,,1033.1,,
2000,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6177,,10.0,,,,161.9,,
2000,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,57527,,127.0,,,,220.8,,
2000,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,5684,,0.0,,,,0.0,,
2000,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,29083,,35.0,,,,120.3,,
2000,102,203.0,Woodford,11,Central,Mostly Rural,54.9,3946,,0.0,,,,0.0,,
2001,1,1.0,Adams,8,Central,Mostly Urban,32.6,7013,,10.0,,,,142.6,,
2001,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1041,,0.0,,,,0.0,,
2001,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1508,,15.0,,,,994.7,,
2001,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,5180,,3.0,,,,57.9,,
2001,5,9.0,Brown,8,Central,Mostly Urban,41.1,509,,0.0,,,,0.0,,
2001,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3597,,30.0,,,,834.0,,
2001,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,486,,8.0,,,,1646.1,,
2001,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1721,,6.0,,,,348.6,,
2001,9,17.0,Cass,8,Central,Mostly Rural,52.1,1385,,0.0,,,,0.0,,
2001,10,19.0,Champaign,6,Central,Mostly Urban,12.7,14734,,16.0,,,,108.6,,
2001,11,21.0,Christian,4,Central,Mostly Urban,43.5,3572,,3.0,,,,84.0,,
2001,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1722,,21.0,,,,1219.5,,
2001,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1363,,1.0,,,,73.4,,
2001,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3697,,30.0,,,,811.5,,
2001,15,29.0,Coles,5,Central,Mostly Urban,24.3,4073,,0.0,,,,0.0,,
2001,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,532506,,4265.0,,,,800.9,,
2001,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1995,,25.0,,,,1253.1,,
2001,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1276,,0.0,,,,0.0,,
2001,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,8127,,72.0,,,,885.9,,
2001,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1641,,0.0,,,,0.0,,
2001,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2218,,0.0,,,,0.0,,
2001,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,95466,,0.0,,,,0.0,,
2001,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1969,,0.0,,,,0.0,,
2001,24,47.0,Edwards,2,Southern,Completely Rural,100.0,647,,4.0,,,,618.2,,
2001,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,4030,,0.0,,,,0.0,,
2001,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2151,,7.0,,,,325.4,,
2001,27,53.0,Ford,11,Central,Mostly Urban,41.8,1547,,0.0,,,,0.0,,
2001,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,3723,,2.0,,,,53.7,,
2001,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3384,,43.0,,,,1270.7,,
2001,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,564,,1.0,,,,177.3,,
2001,31,61.0,Greene,7,Central,Mostly Rural,70.8,1599,,0.0,,,,0.0,,
2001,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,4170,,24.0,,,,575.5,,
2001,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,829,,0.0,,,,0.0,,
2001,34,67.0,Hancock,9,Central,Mostly Rural,71.0,2041,,8.0,,,,392.0,,
2001,35,69.0,Hardin,2,Southern,Completely Rural,100.0,390,,6.0,,,,1538.5,,
2001,36,71.0,Henderson,9,Central,Mostly Rural,99.7,774,,0.0,,,,0.0,,
2001,37,73.0,Henry,14,Central,Mostly Rural,50.3,5475,,7.0,,,,127.9,,
2001,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3358,,1.0,,,,29.8,,
2001,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4487,,0.0,,,,0.0,,
2001,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1137,,7.0,,,,615.7,,
2001,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,4021,,0.0,,,,0.0,,
2001,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2357,,65.0,,,,2757.7,,
2001,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2144,,0.0,,,,0.0,,
2001,44,87.0,Johnson,1,Southern,Completely Rural,100.0,923,,0.0,,,,0.0,,
2001,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,47635,,87.0,,,,182.6,,
2001,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,11466,,35.0,,,,305.3,,
2001,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,6651,,26.0,,,,390.9,,
2001,48,95.0,Knox,9,Central,Mostly Urban,24.3,4990,,5.0,,,,100.2,,
2001,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,74045,,94.0,,,,126.9,,
2001,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,11671,,68.0,,,,582.6,,
2001,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1475,,5.0,,,,339.0,,
2001,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3776,,36.0,,,,953.4,,
2001,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4164,,10.0,,,,240.2,,
2001,54,107.0,Logan,11,Central,Mostly Urban,39.9,2776,,1.0,,,,36.0,,
2001,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2307,,7.0,,,,303.4,,
2001,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,31758,,77.0,,,,242.5,,
2001,57,113.0,McLean,11,Central,Mostly Urban,16.5,13780,,14.0,,,,101.6,,
2001,58,115.0,Macon,6,Central,Mostly Urban,15.3,11234,,108.0,,,,961.4,,
2001,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,5081,,46.0,,,,905.3,,
2001,60,119.0,Madison,3,Southern,Mostly Urban,13.3,26676,,391.0,,,,1465.7,,
2001,61,121.0,Marion,4,Southern,Mostly Urban,45.1,4284,,0.0,,,,0.0,,
2001,62,123.0,Marshall,10,Central,Completely Rural,100.0,1240,,8.0,,,,645.2,,
2001,63,125.0,Mason,8,Central,Mostly Rural,77.5,1667,,0.0,,,,0.0,,
2001,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1365,,10.0,,,,732.6,,
2001,65,129.0,Menard,8,Central,Mostly Rural,75.7,1438,,10.0,,,,695.4,,
2001,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1793,,1.0,,,,55.8,,
2001,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3145,,33.0,,,,1049.3,,
2001,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2965,,6.0,,,,202.4,,
2001,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3458,,0.0,,,,0.0,,
2001,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1504,,12.0,,,,797.9,,
2001,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6152,,0.0,,,,0.0,,
2001,72,143.0,Peoria,10,Central,Mostly Urban,14.6,17692,,33.0,,,,186.5,,
2001,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2143,,23.0,,,,1073.3,,
2001,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1677,,1.0,,,,59.6,,
2001,75,149.0,Pike,8,Central,Mostly Rural,72.3,1712,,0.0,,,,0.0,,
2001,76,151.0,Pope,1,Southern,Completely Rural,100.0,365,,0.0,,,,0.0,,
2001,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,835,,0.0,,,,0.0,,
2001,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,3157,,1.0,,,,31.7,,
2001,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1633,,0.0,,,,0.0,,
2001,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,13970,,17.0,,,,121.7,,
2001,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,29084,,321.0,,,,1103.7,,
2001,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2633,,9.0,,,,341.8,,
2001,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,19001,,13.0,,,,68.4,,
2001,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,644,,11.0,,,,1708.1,,
2001,86,171.0,Scott,7,Central,Completely Rural,100.0,546,,0.0,,,,0.0,,
2001,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2354,,49.0,,,,2081.6,,
2001,88,175.0,Stark,10,Central,Completely Rural,100.0,619,,2.0,,,,323.1,,
2001,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,5048,,5.0,,,,99.0,,
2001,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,12684,,87.0,,,,685.9,,
2001,91,181.0,Union,1,Southern,Mostly Rural,65.9,1840,,0.0,,,,0.0,,
2001,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8162,,0.0,,,,0.0,,
2001,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1294,,25.0,,,,1932.0,,
2001,94,187.0,Warren,9,Central,Mostly Urban,45.5,1791,,9.0,,,,502.5,,
2001,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1702,,0.0,,,,0.0,,
2001,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1657,,25.0,,,,1508.8,,
2001,97,193.0,White,2,Southern,Mostly Rural,62.0,1418,,35.0,,,,2468.3,,
2001,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6253,,4.0,,,,64.0,,
2001,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,60605,,52.0,,,,85.8,,
2001,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,5662,,0.0,,,,0.0,,
2001,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,29410,,40.0,,,,136.0,,
2001,102,203.0,Woodford,11,Central,Mostly Rural,54.9,3933,,0.0,,,,0.0,,
2002,1,1.0,Adams,8,Central,Mostly Urban,32.6,6968,,8.0,,,,114.8,,
2002,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1009,,2.0,,,,198.2,,
2002,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1494,,18.0,,,,1204.8,,
2002,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,5372,,0.0,,,,0.0,,
2002,5,9.0,Brown,8,Central,Mostly Urban,41.1,482,,3.0,,,,622.4,,
2002,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3540,,22.0,,,,621.5,,
2002,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,479,,6.0,,,,1252.6,,
2002,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1671,,18.0,,,,1077.2,,
2002,9,17.0,Cass,8,Central,Mostly Rural,52.1,1344,,0.0,,,,0.0,,
2002,10,19.0,Champaign,6,Central,Mostly Urban,12.7,14566,,6.0,,,,41.2,,
2002,11,21.0,Christian,4,Central,Mostly Urban,43.5,3608,,0.0,,,,0.0,,
2002,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1750,,5.0,,,,285.7,,
2002,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1400,,0.0,,,,0.0,,
2002,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3665,,39.0,,,,1064.1,,
2002,15,29.0,Coles,5,Central,Mostly Urban,24.3,3975,,0.0,,,,0.0,,
2002,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,531589,,3846.0,,,,723.5,,
2002,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1948,,31.0,,,,1591.4,,
2002,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1194,,0.0,,,,0.0,,
2002,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,8267,,71.0,,,,858.8,,
2002,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1597,,0.0,,,,0.0,,
2002,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2169,,0.0,,,,0.0,,
2002,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,95941,,0.0,,,,0.0,,
2002,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1882,,0.0,,,,0.0,,
2002,24,47.0,Edwards,2,Southern,Completely Rural,100.0,640,,4.0,,,,625.0,,
2002,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,4027,,0.0,,,,0.0,,
2002,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2119,,4.0,,,,188.8,,
2002,27,53.0,Ford,11,Central,Mostly Urban,41.8,1549,,0.0,,,,0.0,,
2002,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,3729,,5.0,,,,134.1,,
2002,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3342,,31.0,,,,927.6,,
2002,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,556,,7.0,,,,1259.0,,
2002,31,61.0,Greene,7,Central,Mostly Rural,70.8,1516,,0.0,,,,0.0,,
2002,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,4193,,11.0,,,,262.3,,
2002,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,793,,0.0,,,,0.0,,
2002,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1978,,9.0,,,,455.0,,
2002,35,69.0,Hardin,2,Southern,Completely Rural,100.0,374,,5.0,,,,1336.9,,
2002,36,71.0,Henderson,9,Central,Mostly Rural,99.7,764,,0.0,,,,0.0,,
2002,37,73.0,Henry,14,Central,Mostly Rural,50.3,5337,,4.0,,,,74.9,,
2002,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3257,,1.0,,,,30.7,,
2002,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4387,,0.0,,,,0.0,,
2002,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1107,,17.0,,,,1535.7,,
2002,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,4057,,0.0,,,,0.0,,
2002,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2339,,66.0,,,,2821.7,,
2002,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2087,,0.0,,,,0.0,,
2002,44,87.0,Johnson,1,Southern,Completely Rural,100.0,963,,0.0,,,,0.0,,
2002,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,49428,,145.0,,,,293.4,,
2002,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,11494,,45.0,,,,391.5,,
2002,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,7050,,34.0,,,,482.3,,
2002,48,95.0,Knox,9,Central,Mostly Urban,24.3,4907,,2.0,,,,40.8,,
2002,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,75634,,71.0,,,,93.9,,
2002,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,11566,,56.0,,,,484.2,,
2002,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1480,,9.0,,,,608.1,,
2002,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3779,,25.0,,,,661.6,,
2002,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4163,,16.0,,,,384.3,,
2002,54,107.0,Logan,11,Central,Mostly Urban,39.9,2765,,2.0,,,,72.3,,
2002,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2287,,11.0,,,,481.0,,
2002,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,32718,,83.0,,,,253.7,,
2002,57,113.0,McLean,11,Central,Mostly Urban,16.5,13885,,6.0,,,,43.2,,
2002,58,115.0,Macon,6,Central,Mostly Urban,15.3,10946,,65.0,,,,593.8,,
2002,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,5031,,45.0,,,,894.5,,
2002,60,119.0,Madison,3,Southern,Mostly Urban,13.3,26306,,345.0,,,,1311.5,,
2002,61,121.0,Marion,4,Southern,Mostly Urban,45.1,4271,,0.0,,,,0.0,,
2002,62,123.0,Marshall,10,Central,Completely Rural,100.0,1264,,19.0,,,,1503.2,,
2002,63,125.0,Mason,8,Central,Mostly Rural,77.5,1648,,0.0,,,,0.0,,
2002,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1346,,7.0,,,,520.1,,
2002,65,129.0,Menard,8,Central,Mostly Rural,75.7,1379,,4.0,,,,290.1,,
2002,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1812,,0.0,,,,0.0,,
2002,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3218,,37.0,,,,1149.8,,
2002,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2958,,15.0,,,,507.1,,
2002,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3380,,0.0,,,,0.0,,
2002,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1515,,15.0,,,,990.1,,
2002,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6200,,0.0,,,,0.0,,
2002,72,143.0,Peoria,10,Central,Mostly Urban,14.6,17576,,40.0,,,,227.6,,
2002,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2099,,22.0,,,,1048.1,,
2002,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1632,,0.0,,,,0.0,,
2002,75,149.0,Pike,8,Central,Mostly Rural,72.3,1680,,0.0,,,,0.0,,
2002,76,151.0,Pope,1,Southern,Completely Rural,100.0,362,,0.0,,,,0.0,,
2002,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,774,,0.0,,,,0.0,,
2002,78,155.0,Putnam,10,Central,Completely Rural,100.0,634,,0.0,,,,0.0,,
2002,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,3082,,0.0,,,,0.0,,
2002,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1592,,8.0,,,,502.5,,
2002,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,13895,,32.0,,,,230.3,,
2002,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,28970,,219.0,,,,756.0,,
2002,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2660,,2.0,,,,75.2,,
2002,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,18980,,33.0,,,,173.9,,
2002,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,646,,5.0,,,,774.0,,
2002,86,171.0,Scott,7,Central,Completely Rural,100.0,527,,0.0,,,,0.0,,
2002,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2398,,32.0,,,,1334.4,,
2002,88,175.0,Stark,10,Central,Completely Rural,100.0,590,,7.0,,,,1186.4,,
2002,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,5008,,0.0,,,,0.0,,
2002,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,12577,,65.0,,,,516.8,,
2002,91,181.0,Union,1,Southern,Mostly Rural,65.9,1850,,0.0,,,,0.0,,
2002,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8147,,0.0,,,,0.0,,
2002,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1289,,17.0,,,,1318.9,,
2002,94,187.0,Warren,9,Central,Mostly Urban,45.5,1763,,14.0,,,,794.1,,
2002,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1660,,0.0,,,,0.0,,
2002,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1646,,18.0,,,,1093.6,,
2002,97,193.0,White,2,Southern,Mostly Rural,62.0,1407,,27.0,,,,1919.0,,
2002,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6138,,5.0,,,,81.5,,
2002,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,63881,,5.0,,,,7.8,,
2002,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,5676,,0.0,,,,0.0,,
2002,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,29778,,43.0,,,,144.4,,
2002,102,203.0,Woodford,11,Central,Mostly Rural,54.9,3957,,0.0,,,,0.0,,
2003,1,1.0,Adams,8,Central,Mostly Urban,32.6,6815,,1.0,,,,14.7,,
2003,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,996,,1.0,,,,100.4,,
2003,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1511,,30.0,,,,1985.4,,
2003,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,5560,,1.0,,,,18.0,,
2003,5,9.0,Brown,8,Central,Mostly Urban,41.1,490,,2.0,,,,408.2,,
2003,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3478,,19.0,,,,546.3,,
2003,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,488,,2.0,,,,409.8,,
2003,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1668,,20.0,,,,1199.0,,
2003,9,17.0,Cass,8,Central,Mostly Rural,52.1,1312,,0.0,,,,0.0,,
2003,10,19.0,Champaign,6,Central,Mostly Urban,12.7,14506,,1.0,,,,6.9,,
2003,11,21.0,Christian,4,Central,Mostly Urban,43.5,3580,,25.0,,,,698.3,,
2003,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1761,,12.0,,,,681.4,,
2003,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1377,,0.0,,,,0.0,,
2003,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3660,,24.0,,,,655.7,,
2003,15,29.0,Coles,5,Central,Mostly Urban,24.3,3896,,0.0,,,,0.0,,
2003,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,530091,,3946.0,,,,744.4,,
2003,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1885,,31.0,,,,1644.6,,
2003,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1135,,0.0,,,,0.0,,
2003,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,8287,,65.0,,,,784.4,,
2003,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1567,,1.0,,,,63.8,,
2003,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2070,,0.0,,,,0.0,,
2003,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,96128,,0.0,,,,0.0,,
2003,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1832,,0.0,,,,0.0,,
2003,24,47.0,Edwards,2,Southern,Completely Rural,100.0,624,,7.0,,,,1121.8,,
2003,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,4013,,2.0,,,,49.8,,
2003,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2044,,3.0,,,,146.8,,
2003,27,53.0,Ford,11,Central,Mostly Urban,41.8,1491,,0.0,,,,0.0,,
2003,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,3702,,16.0,,,,432.2,,
2003,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3323,,21.0,,,,632.0,,
2003,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,556,,1.0,,,,179.9,,
2003,31,61.0,Greene,7,Central,Mostly Rural,70.8,1499,,3.0,,,,200.1,,
2003,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,4213,,13.0,,,,308.6,,
2003,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,763,,0.0,,,,0.0,,
2003,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1957,,2.0,,,,102.2,,
2003,35,69.0,Hardin,2,Southern,Completely Rural,100.0,358,,1.0,,,,279.3,,
2003,36,71.0,Henderson,9,Central,Mostly Rural,99.7,731,,2.0,,,,273.6,,
