year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,admin,cus,informal,other,probation,supervision,admin_rate,cus_rate,informal_rate,other_rate,probation_rate,supervision_rate
2006,58,115.0,Macon,6,Central,Mostly Urban,15.3,10061,0.0,118.0,0.0,0.0,125.0,0.0,0.0,1172.8,0.0,0.0,1242.4,0.0
2006,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,4650,0.0,43.0,24.0,25.0,43.0,3.0,0.0,924.7,516.1,537.6,924.7,64.5
2006,60,119.0,Madison,3,Southern,Mostly Urban,13.3,25184,0.0,300.0,143.0,71.0,103.0,0.0,0.0,1191.2,567.8,281.9,409.0,0.0
2006,61,121.0,Marion,4,Southern,Mostly Urban,45.1,4009,4.0,1.0,2.0,5.0,99.0,12.0,99.8,24.9,49.9,124.7,2469.4,299.3
2006,62,123.0,Marshall,10,Central,Completely Rural,100.0,1338,0.0,20.0,0.0,0.0,7.0,0.0,0.0,1494.8,0.0,0.0,523.2,0.0
2006,63,125.0,Mason,8,Central,Mostly Rural,77.5,1527,0.0,12.0,6.0,10.0,41.0,1.0,0.0,785.9,392.9,654.9,2685.0,65.5
2006,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1331,0.0,0.0,0.0,14.0,18.0,4.0,0.0,0.0,0.0,1051.8,1352.4,300.5
2006,65,129.0,Menard,8,Central,Mostly Rural,75.7,1304,0.0,4.0,2.0,0.0,4.0,0.0,0.0,306.7,153.4,0.0,306.7,0.0
2006,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1607,0.0,13.0,0.0,4.0,30.0,0.0,0.0,809.0,0.0,248.9,1866.8,0.0
2006,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3349,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,298.6,268.7,0.0
2006,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2827,0.0,5.0,12.0,6.0,23.0,1.0,0.0,176.9,424.5,212.2,813.6,35.4
2006,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3141,0.0,2.0,23.0,3.0,29.0,0.0,0.0,63.7,732.3,95.5,923.3,0.0
2006,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1424,0.0,11.0,0.0,4.0,10.0,0.0,0.0,772.5,0.0,280.9,702.2,0.0
2006,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6309,3.0,31.0,2.0,23.0,82.0,1.0,47.6,491.4,31.7,364.6,1299.7,15.9
2006,72,143.0,Peoria,10,Central,Mostly Urban,14.6,17334,4.0,20.0,53.0,2.0,443.0,0.0,23.1,115.4,305.8,11.5,2555.7,0.0
2006,73,145.0,Perry,20,Southern,Mostly Urban,43.6,1995,0.0,3.0,0.0,27.0,12.0,0.0,0.0,150.4,0.0,1353.4,601.5,0.0
2006,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1650,0.0,14.0,5.0,5.0,10.0,0.0,0.0,848.5,303.0,303.0,606.1,0.0
2006,75,149.0,Pike,8,Central,Mostly Rural,72.3,1586,0.0,0.0,0.0,7.0,94.0,0.0,0.0,0.0,0.0,441.4,5926.9,0.0
2006,76,151.0,Pope,1,Southern,Completely Rural,100.0,310,0.0,1.0,0.0,1.0,0.0,0.0,0.0,322.6,0.0,322.6,0.0,0.0
2006,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,653,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,918.8,306.3,0.0
2006,78,155.0,Putnam,10,Central,Completely Rural,100.0,562,0.0,4.0,0.0,0.0,11.0,0.0,0.0,711.7,0.0,0.0,1957.3,0.0
2006,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,2878,0.0,8.0,0.0,18.0,17.0,0.0,0.0,278.0,0.0,625.4,590.7,0.0
2006,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1428,0.0,2.0,0.0,2.0,31.0,1.0,0.0,140.1,0.0,140.1,2170.9,70.0
2006,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,12761,0.0,29.0,61.0,7.0,141.0,0.0,0.0,227.3,478.0,54.9,1104.9,0.0
2006,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,27549,0.0,62.0,19.0,180.0,331.0,0.0,0.0,225.1,69.0,653.4,1201.5,0.0
2006,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2521,0.0,1.0,33.0,0.0,15.0,15.0,0.0,39.7,1309.0,0.0,595.0,595.0
2006,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,18527,0.0,12.0,14.0,2.0,100.0,0.0,0.0,64.8,75.6,10.8,539.8,0.0
2006,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,658,0.0,2.0,0.0,0.0,5.0,5.0,0.0,304.0,0.0,0.0,759.9,759.9
2006,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2263,0.0,10.0,0.0,23.0,12.0,0.0,0.0,441.9,0.0,1016.3,530.3,0.0
2006,88,175.0,Stark,10,Central,Completely Rural,100.0,624,0.0,14.0,0.0,0.0,5.0,0.0,0.0,2243.6,0.0,0.0,801.3,0.0
2006,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,4557,3.0,80.0,5.0,16.0,107.0,14.0,65.8,1755.5,109.7,351.1,2348.0,307.2
2006,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,12311,0.0,35.0,44.0,17.0,96.0,0.0,0.0,284.3,357.4,138.1,779.8,0.0
2006,91,181.0,Union,1,Southern,Mostly Rural,65.9,1692,0.0,0.0,3.0,4.0,13.0,3.0,0.0,0.0,177.3,236.4,768.3,177.3
2006,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8037,11.0,69.0,0.0,14.0,97.0,2.0,136.9,858.5,0.0,174.2,1206.9,24.9
2006,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1159,0.0,0.0,0.0,12.0,32.0,1.0,0.0,0.0,0.0,1035.4,2761.0,86.3
2006,94,187.0,Warren,9,Central,Mostly Urban,45.5,1498,0.0,9.0,14.0,2.0,17.0,0.0,0.0,600.8,934.6,133.5,1134.8,0.0
2006,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1541,0.0,0.0,0.0,21.0,5.0,0.0,0.0,0.0,0.0,1362.8,324.5,0.0
2006,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1506,0.0,4.0,0.0,4.0,8.0,0.0,0.0,265.6,0.0,265.6,531.2,0.0
2006,97,193.0,White,2,Southern,Mostly Rural,62.0,1277,0.0,0.0,0.0,12.0,35.0,0.0,0.0,0.0,0.0,939.7,2740.8,0.0
2006,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,5865,0.0,1.0,7.0,5.0,77.0,18.0,0.0,17.1,119.4,85.3,1312.9,306.9
2006,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,77082,0.0,197.0,51.0,30.0,479.0,17.0,0.0,255.6,66.2,38.9,621.4,22.1
2006,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,5459,0.0,7.0,34.0,8.0,31.0,1.0,0.0,128.2,622.8,146.5,567.9,18.3
2006,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,29920,4.0,74.0,60.0,37.0,710.0,0.0,13.4,247.3,200.5,123.7,2373.0,0.0
2006,102,203.0,Woodford,11,Central,Mostly Rural,54.9,3986,0.0,11.0,12.0,3.0,68.0,1.0,0.0,276.0,301.1,75.3,1706.0,25.1
2007,1,1.0,Adams,8,Central,Mostly Urban,32.6,6155,0.0,10.0,23.0,5.0,66.0,0.0,0.0,162.5,373.7,81.2,1072.3,0.0
2007,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,752,0.0,1.0,0.0,3.0,5.0,0.0,0.0,133.0,0.0,398.9,664.9,0.0
2007,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1531,0.0,21.0,4.0,11.0,13.0,0.0,0.0,1371.7,261.3,718.5,849.1,0.0
2007,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,6428,1.0,6.0,11.0,43.0,89.0,0.0,15.6,93.3,171.1,668.9,1384.6,0.0
2007,5,9.0,Brown,8,Central,Mostly Urban,41.1,460,0.0,13.0,0.0,0.0,7.0,5.0,0.0,2826.1,0.0,0.0,1521.7,1087.0
2007,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3338,1.0,13.0,0.0,3.0,40.0,0.0,30.0,389.5,0.0,89.9,1198.3,0.0
2007,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,465,0.0,8.0,0.0,2.0,1.0,0.0,0.0,1720.4,0.0,430.1,215.1,0.0
2007,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1476,0.0,9.0,11.0,4.0,30.0,0.0,0.0,609.8,745.3,271.0,2032.5,0.0
2007,9,17.0,Cass,8,Central,Mostly Rural,52.1,1358,0.0,15.0,0.0,1.0,33.0,0.0,0.0,1104.6,0.0,73.6,2430.0,0.0
2007,10,19.0,Champaign,6,Central,Mostly Urban,12.7,13827,0.0,0.0,16.0,7.0,107.0,0.0,0.0,0.0,115.7,50.6,773.8,0.0
2007,11,21.0,Christian,4,Central,Mostly Urban,43.5,3362,0.0,5.0,0.0,35.0,44.0,0.0,0.0,148.7,0.0,1041.0,1308.7,0.0
2007,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1735,0.0,3.0,0.0,8.0,20.0,1.0,0.0,172.9,0.0,461.1,1152.7,57.6
2007,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1241,0.0,28.0,0.0,3.0,2.0,0.0,0.0,2256.2,0.0,241.7,161.2,0.0
2007,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3495,0.0,12.0,4.0,13.0,11.0,0.0,0.0,343.3,114.4,372.0,314.7,0.0
2007,15,29.0,Coles,5,Central,Mostly Urban,24.3,3552,0.0,0.0,19.0,11.0,45.0,15.0,0.0,0.0,534.9,309.7,1266.9,422.3
2007,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,493423,753.0,0.0,1308.0,32.0,3325.0,498.0,152.6,0.0,265.1,6.5,673.9,100.9
2007,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1720,0.0,0.0,0.0,4.0,44.0,9.0,0.0,0.0,0.0,232.6,2558.1,523.3
2007,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1042,0.0,0.0,0.0,6.0,18.0,8.0,0.0,0.0,0.0,575.8,1727.4,767.8
2007,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,8807,0.0,70.0,6.0,13.0,58.0,0.0,0.0,794.8,68.1,147.6,658.6,0.0
2007,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1567,0.0,0.0,0.0,19.0,11.0,8.0,0.0,0.0,0.0,1212.5,702.0,510.5
2007,21,41.0,Douglas,6,Central,Mostly Rural,61.6,1890,1.0,1.0,14.0,0.0,9.0,10.0,52.9,52.9,740.7,0.0,476.2,529.1
2007,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,94830,1.0,151.0,0.0,162.0,425.0,16.0,1.1,159.2,0.0,170.8,448.2,16.9
2007,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1691,0.0,0.0,0.0,6.0,50.0,0.0,0.0,0.0,0.0,354.8,2956.8,0.0
2007,24,47.0,Edwards,2,Southern,Completely Rural,100.0,553,0.0,1.0,0.0,3.0,5.0,0.0,0.0,180.8,0.0,542.5,904.2,0.0
2007,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3685,1.0,16.0,1.0,59.0,39.0,1.0,27.1,434.2,27.1,1601.1,1058.3,27.1
2007,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,1921,0.0,9.0,0.0,24.0,35.0,0.0,0.0,468.5,0.0,1249.3,1822.0,0.0
2007,27,53.0,Ford,11,Central,Mostly Urban,41.8,1346,0.0,10.0,12.0,6.0,14.0,0.0,0.0,742.9,891.5,445.8,1040.1,0.0
2007,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,3547,0.0,27.0,17.0,2.0,29.0,1.0,0.0,761.2,479.3,56.4,817.6,28.2
2007,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3174,0.0,21.0,17.0,4.0,42.0,0.0,0.0,661.6,535.6,126.0,1323.3,0.0
2007,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,547,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,731.3,0.0
2007,31,61.0,Greene,7,Central,Mostly Rural,70.8,1365,0.0,8.0,0.0,12.0,3.0,1.0,0.0,586.1,0.0,879.1,219.8,73.3
2007,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,4950,0.0,9.0,3.0,2.0,33.0,0.0,0.0,181.8,60.6,40.4,666.7,0.0
2007,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,772,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,259.1,0.0
2007,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1780,0.0,3.0,4.0,10.0,18.0,0.0,0.0,168.5,224.7,561.8,1011.2,0.0
2007,35,69.0,Hardin,2,Southern,Completely Rural,100.0,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,36,71.0,Henderson,9,Central,Mostly Rural,99.7,682,0.0,3.0,1.0,6.0,8.0,0.0,0.0,439.9,146.6,879.8,1173.0,0.0
2007,37,73.0,Henry,14,Central,Mostly Rural,50.3,4875,0.0,6.0,29.0,71.0,48.0,0.0,0.0,123.1,594.9,1456.4,984.6,0.0
2007,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3117,0.0,1.0,21.0,2.0,45.0,0.0,0.0,32.1,673.7,64.2,1443.7,0.0
2007,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,3730,0.0,26.0,2.0,2.0,21.0,3.0,0.0,697.1,53.6,53.6,563.0,80.4
2007,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,901,0.0,2.0,2.0,5.0,6.0,2.0,0.0,222.0,222.0,554.9,665.9,222.0
2007,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,3696,3.0,0.0,0.0,0.0,35.0,41.0,81.2,0.0,0.0,0.0,947.0,1109.3
2007,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2191,0.0,12.0,5.0,2.0,27.0,0.0,0.0,547.7,228.2,91.3,1232.3,0.0
2007,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,1959,0.0,1.0,24.0,10.0,2.0,13.0,0.0,51.0,1225.1,510.5,102.1,663.6
2007,44,87.0,Johnson,1,Southern,Completely Rural,100.0,1021,0.0,0.0,3.0,11.0,10.0,1.0,0.0,0.0,293.8,1077.4,979.4,97.9
2007,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,55127,0.0,187.0,976.0,117.0,0.0,0.0,0.0,339.2,1770.5,212.2,0.0,0.0
2007,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,11193,0.0,65.0,33.0,1.0,222.0,2.0,0.0,580.7,294.8,8.9,1983.4,17.9
2007,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,10760,0.0,63.0,38.0,24.0,107.0,0.0,0.0,585.5,353.2,223.0,994.4,0.0
2007,48,95.0,Knox,9,Central,Mostly Urban,24.3,4382,0.0,9.0,18.0,10.0,58.0,0.0,0.0,205.4,410.8,228.2,1323.6,0.0
2007,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,79570,0.0,44.0,0.0,65.0,389.0,0.0,0.0,55.3,0.0,81.7,488.9,0.0
2007,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,10870,1.0,56.0,28.0,45.0,104.0,0.0,9.2,515.2,257.6,414.0,956.8,0.0
2007,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1349,0.0,18.0,0.0,7.0,21.0,0.0,0.0,1334.3,0.0,518.9,1556.7,0.0
2007,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3337,0.0,20.0,7.0,1.0,27.0,0.0,0.0,599.3,209.8,30.0,809.1,0.0
2007,53,105.0,Livingston,11,Central,Mostly Urban,40.8,3678,0.0,3.0,19.0,40.0,77.0,0.0,0.0,81.6,516.6,1087.5,2093.5,0.0
2007,54,107.0,Logan,11,Central,Mostly Urban,39.9,2463,0.0,0.0,0.0,9.0,64.0,6.0,0.0,0.0,0.0,365.4,2598.5,243.6
2007,55,109.0,McDonough,9,Central,Mostly Urban,29.5,1928,0.0,11.0,5.0,24.0,16.0,0.0,0.0,570.5,259.3,1244.8,829.9,0.0
2007,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,35658,0.0,95.0,73.0,41.0,101.0,0.0,0.0,266.4,204.7,115.0,283.2,0.0
2007,57,113.0,McLean,11,Central,Mostly Urban,16.5,14341,0.0,14.0,24.0,8.0,166.0,0.0,0.0,97.6,167.4,55.8,1157.5,0.0
2007,58,115.0,Macon,6,Central,Mostly Urban,15.3,9822,0.0,163.0,0.0,0.0,150.0,0.0,0.0,1659.5,0.0,0.0,1527.2,0.0
2007,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,4498,0.0,36.0,5.0,20.0,47.0,3.0,0.0,800.4,111.2,444.6,1044.9,66.7
2007,60,119.0,Madison,3,Southern,Mostly Urban,13.3,24737,0.0,309.0,125.0,69.0,87.0,0.0,0.0,1249.1,505.3,278.9,351.7,0.0
2007,61,121.0,Marion,4,Southern,Mostly Urban,45.1,3941,2.0,6.0,15.0,2.0,67.0,29.0,50.7,152.2,380.6,50.7,1700.1,735.9
2007,62,123.0,Marshall,10,Central,Completely Rural,100.0,1301,0.0,13.0,0.0,1.0,7.0,1.0,0.0,999.2,0.0,76.9,538.0,76.9
2007,63,125.0,Mason,8,Central,Mostly Rural,77.5,1470,0.0,13.0,5.0,11.0,50.0,1.0,0.0,884.4,340.1,748.3,3401.4,68.0
2007,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1346,0.0,0.0,0.0,24.0,19.0,0.0,0.0,0.0,0.0,1783.1,1411.6,0.0
2007,65,129.0,Menard,8,Central,Mostly Rural,75.7,1313,0.0,1.0,0.0,0.0,5.0,0.0,0.0,76.2,0.0,0.0,380.8,0.0
2007,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1546,0.0,17.0,4.0,5.0,23.0,0.0,0.0,1099.6,258.7,323.4,1487.7,0.0
2007,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3307,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,393.1,211.7,0.0
2007,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2687,0.0,10.0,22.0,6.0,24.0,0.0,0.0,372.2,818.8,223.3,893.2,0.0
2007,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3051,0.0,2.0,35.0,3.0,30.0,1.0,0.0,65.6,1147.2,98.3,983.3,32.8
2007,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1421,0.0,12.0,1.0,0.0,9.0,0.0,0.0,844.5,70.4,0.0,633.4,0.0
2007,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6102,0.0,41.0,0.0,5.0,82.0,0.0,0.0,671.9,0.0,81.9,1343.8,0.0
2007,72,143.0,Peoria,10,Central,Mostly Urban,14.6,16996,9.0,32.0,6.0,0.0,502.0,0.0,53.0,188.3,35.3,0.0,2953.6,0.0
2007,73,145.0,Perry,20,Southern,Mostly Urban,43.6,1903,0.0,1.0,0.0,12.0,6.0,6.0,0.0,52.5,0.0,630.6,315.3,315.3
2007,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1693,0.0,5.0,7.0,3.0,5.0,1.0,0.0,295.3,413.5,177.2,295.3,59.1
2007,75,149.0,Pike,8,Central,Mostly Rural,72.3,1549,1.0,15.0,0.0,0.0,27.0,10.0,64.6,968.4,0.0,0.0,1743.1,645.6
2007,76,151.0,Pope,1,Southern,Completely Rural,100.0,307,0.0,1.0,0.0,0.0,2.0,0.0,0.0,325.7,0.0,0.0,651.5,0.0
2007,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,620,0.0,3.0,0.0,7.0,3.0,0.0,0.0,483.9,0.0,1129.0,483.9,0.0
2007,78,155.0,Putnam,10,Central,Completely Rural,100.0,559,0.0,2.0,0.0,0.0,4.0,0.0,0.0,357.8,0.0,0.0,715.6,0.0
2007,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,2819,0.0,1.0,0.0,18.0,10.0,0.0,0.0,35.5,0.0,638.5,354.7,0.0
2007,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1366,0.0,5.0,0.0,2.0,21.0,1.0,0.0,366.0,0.0,146.4,1537.3,73.2
2007,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,12477,0.0,31.0,36.0,6.0,161.0,1.0,0.0,248.5,288.5,48.1,1290.4,8.0
2007,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,26859,0.0,111.0,15.0,171.0,283.0,0.0,0.0,413.3,55.8,636.7,1053.7,0.0
2007,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2449,0.0,0.0,32.0,4.0,21.0,10.0,0.0,0.0,1306.7,163.3,857.5,408.3
2007,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,18248,0.0,5.0,12.0,1.0,117.0,3.0,0.0,27.4,65.8,5.5,641.2,16.4
2007,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,643,0.0,5.0,0.0,0.0,1.0,4.0,0.0,777.6,0.0,0.0,155.5,622.1
2007,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2187,0.0,6.0,0.0,13.0,20.0,0.0,0.0,274.3,0.0,594.4,914.5,0.0
2007,88,175.0,Stark,10,Central,Completely Rural,100.0,626,0.0,9.0,0.0,0.0,3.0,0.0,0.0,1437.7,0.0,0.0,479.2,0.0
2007,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,4481,1.0,73.0,2.0,14.0,142.0,2.0,22.3,1629.1,44.6,312.4,3168.9,44.6
2007,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,12284,0.0,55.0,67.0,9.0,113.0,0.0,0.0,447.7,545.4,73.3,919.9,0.0
2007,91,181.0,Union,1,Southern,Mostly Rural,65.9,1642,0.0,0.0,0.0,5.0,12.0,8.0,0.0,0.0,0.0,304.5,730.8,487.2
2007,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,7743,12.0,90.0,0.0,14.0,135.0,5.0,155.0,1162.3,0.0,180.8,1743.5,64.6
2007,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1101,0.0,0.0,0.0,16.0,26.0,0.0,0.0,0.0,0.0,1453.2,2361.5,0.0
2007,94,187.0,Warren,9,Central,Mostly Urban,45.5,1498,0.0,7.0,13.0,4.0,17.0,0.0,0.0,467.3,867.8,267.0,1134.8,0.0
2007,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1449,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,828.2,552.1,0.0
2007,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1463,0.0,9.0,0.0,4.0,9.0,0.0,0.0,615.2,0.0,273.4,615.2,0.0
2007,97,193.0,White,2,Southern,Mostly Rural,62.0,1244,0.0,0.0,0.0,15.0,28.0,0.0,0.0,0.0,0.0,1205.8,2250.8,0.0
2007,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,5656,0.0,0.0,3.0,9.0,72.0,21.0,0.0,0.0,53.0,159.1,1273.0,371.3
2007,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,78453,0.0,158.0,31.0,35.0,458.0,9.0,0.0,201.4,39.5,44.6,583.8,11.5
2007,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,5509,0.0,12.0,47.0,6.0,26.0,0.0,0.0,217.8,853.1,108.9,472.0,0.0
2007,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,29905,0.0,51.0,61.0,1.0,625.0,0.0,0.0,170.5,204.0,3.3,2090.0,0.0
2007,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4062,0.0,18.0,19.0,10.0,73.0,1.0,0.0,443.1,467.7,246.2,1797.1,24.6
2008,1,1.0,Adams,8,Central,Mostly Urban,32.6,6034,0.0,5.0,6.0,2.0,47.0,0.0,0.0,82.9,99.4,33.1,778.9,0.0
2008,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,724,0.0,3.0,0.0,0.0,8.0,0.0,0.0,414.4,0.0,0.0,1105.0,0.0
2008,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1509,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,530.2,0.0,0.0
2008,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,6503,0.0,9.0,13.0,45.0,87.0,0.0,0.0,138.4,199.9,692.0,1337.8,0.0
2008,5,9.0,Brown,8,Central,Mostly Urban,41.1,454,0.0,10.0,0.0,0.0,6.0,0.0,0.0,2202.6,0.0,0.0,1321.6,0.0
2008,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3316,1.0,10.0,0.0,6.0,32.0,0.0,30.2,301.6,0.0,180.9,965.0,0.0
2008,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1431,0.0,10.0,9.0,5.0,24.0,0.0,0.0,698.8,628.9,349.4,1677.1,0.0
2008,9,17.0,Cass,8,Central,Mostly Rural,52.1,1330,0.0,6.0,0.0,1.0,33.0,1.0,0.0,451.1,0.0,75.2,2481.2,75.2
2008,10,19.0,Champaign,6,Central,Mostly Urban,12.7,13583,1.0,4.0,12.0,6.0,111.0,0.0,7.4,29.4,88.3,44.2,817.2,0.0
2008,11,21.0,Christian,4,Central,Mostly Urban,43.5,3241,0.0,4.0,0.0,31.0,45.0,0.0,0.0,123.4,0.0,956.5,1388.5,0.0
2008,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1662,0.0,3.0,0.0,15.0,18.0,0.0,0.0,180.5,0.0,902.5,1083.0,0.0
2008,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1191,0.0,2.0,0.0,3.0,10.0,1.0,0.0,167.9,0.0,251.9,839.6,84.0
2008,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3488,0.0,14.0,10.0,23.0,15.0,0.0,0.0,401.4,286.7,659.4,430.0,0.0
2008,15,29.0,Coles,5,Central,Mostly Urban,24.3,3469,0.0,0.0,12.0,12.0,54.0,18.0,0.0,0.0,345.9,345.9,1556.6,518.9
2008,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,482317,790.0,0.0,930.0,52.0,2982.0,621.0,163.8,0.0,192.8,10.8,618.3,128.8
2008,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1710,0.0,0.0,0.0,8.0,30.0,12.0,0.0,0.0,0.0,467.8,1754.4,701.8
2008,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1044,0.0,0.0,0.0,6.0,16.0,2.0,0.0,0.0,0.0,574.7,1532.6,191.6
2008,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,8764,0.0,65.0,36.0,23.0,46.0,0.0,0.0,741.7,410.8,262.4,524.9,0.0
2008,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1573,0.0,0.0,2.0,14.0,18.0,6.0,0.0,0.0,127.1,890.0,1144.3,381.4
2008,21,41.0,Douglas,6,Central,Mostly Rural,61.6,1878,2.0,3.0,2.0,1.0,13.0,4.0,106.5,159.7,106.5,53.2,692.2,213.0
