year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,addiction,delinquency,mrai,trauncy,addiction_rate,delinquency_rate,mrai_rate,trauncy_rate
2005,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2002,0.0,19.0,0.0,0.0,0.0,949.1,0.0,0.0
2005,27,53.0,Ford,11,Central,Mostly Urban,41.8,1401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,3674,0.0,23.0,0.0,0.0,0.0,626.0,0.0,0.0
2005,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3234,0.0,21.0,0.0,0.0,0.0,649.4,0.0,0.0
2005,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,572,0.0,3.0,0.0,0.0,0.0,524.5,0.0,0.0
2005,31,61.0,Greene,7,Central,Mostly Rural,70.8,1426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,4710,0.0,24.0,0.0,0.0,0.0,509.6,0.0,0.0
2005,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1912,0.0,19.0,0.0,0.0,0.0,993.7,0.0,0.0
2005,35,69.0,Hardin,2,Southern,Completely Rural,100.0,362,0.0,1.0,0.0,0.0,0.0,276.2,0.0,0.0
2005,36,71.0,Henderson,9,Central,Mostly Rural,99.7,692,0.0,5.0,0.0,0.0,0.0,722.5,0.0,0.0
2005,37,73.0,Henry,14,Central,Mostly Rural,50.3,5144,0.0,56.0,0.0,0.0,0.0,1088.6,0.0,0.0
2005,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3190,0.0,49.0,0.0,0.0,0.0,1536.1,0.0,0.0
2005,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4033,0.0,43.0,0.0,0.0,0.0,1066.2,0.0,0.0
2005,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,953,0.0,6.0,0.0,0.0,0.0,629.6,0.0,0.0
2005,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,3866,0.0,66.0,0.0,7.0,0.0,1707.2,0.0,181.1
2005,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2263,0.0,24.0,0.0,0.0,0.0,1060.5,0.0,0.0
2005,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2058,0.0,19.0,0.0,0.0,0.0,923.2,0.0,0.0
2005,44,87.0,Johnson,1,Southern,Completely Rural,100.0,967,0.0,30.0,0.0,0.0,0.0,3102.4,0.0,0.0
2005,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,53449,0.0,660.0,0.0,0.0,0.0,1234.8,0.0,0.0
2005,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,11480,0.0,179.0,0.0,0.0,0.0,1559.2,0.0,0.0
2005,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,8795,0.0,85.0,0.0,0.0,0.0,966.5,0.0,0.0
2005,48,95.0,Knox,9,Central,Mostly Urban,24.3,4595,0.0,55.0,0.0,0.0,0.0,1197.0,0.0,0.0
2005,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,79603,0.0,489.0,0.0,0.0,0.0,614.3,0.0,0.0
2005,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,11158,0.0,121.0,0.0,0.0,0.0,1084.4,0.0,0.0
2005,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1411,0.0,6.0,0.0,0.0,0.0,425.2,0.0,0.0
2005,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3566,0.0,79.0,0.0,0.0,0.0,2215.4,0.0,0.0
2005,53,105.0,Livingston,11,Central,Mostly Urban,40.8,3878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,54,107.0,Logan,11,Central,Mostly Urban,39.9,2615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2070,0.0,19.0,0.0,0.0,0.0,917.9,0.0,0.0
2005,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,35150,0.0,88.0,0.0,0.0,0.0,250.4,0.0,0.0
2005,57,113.0,McLean,11,Central,Mostly Urban,16.5,14264,0.0,81.0,0.0,0.0,0.0,567.9,0.0,0.0
2005,58,115.0,Macon,6,Central,Mostly Urban,15.3,10348,0.0,65.0,0.0,0.0,0.0,628.1,0.0,0.0
2005,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,4817,0.0,38.0,0.0,0.0,0.0,788.9,0.0,0.0
2005,60,119.0,Madison,3,Southern,Mostly Urban,13.3,25350,0.0,139.0,0.0,0.0,0.0,548.3,0.0,0.0
2005,61,121.0,Marion,4,Southern,Mostly Urban,45.1,3986,0.0,64.0,0.0,0.0,0.0,1605.6,0.0,0.0
2005,62,123.0,Marshall,10,Central,Completely Rural,100.0,1376,0.0,2.0,0.0,0.0,0.0,145.3,0.0,0.0
2005,63,125.0,Mason,8,Central,Mostly Rural,77.5,1591,0.0,21.0,0.0,0.0,0.0,1319.9,0.0,0.0
2005,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1354,0.0,32.0,0.0,0.0,0.0,2363.4,0.0,0.0
2005,65,129.0,Menard,8,Central,Mostly Rural,75.7,1351,0.0,16.0,0.0,0.0,0.0,1184.3,0.0,0.0
2005,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1664,0.0,35.0,0.0,0.0,0.0,2103.4,0.0,0.0
2005,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3316,0.0,17.0,1.0,0.0,0.0,512.7,30.2,0.0
2005,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2834,0.0,37.0,0.0,4.0,0.0,1305.6,0.0,141.1
2005,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1461,0.0,10.0,0.0,0.0,0.0,684.5,0.0,0.0
2005,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6352,0.0,68.0,1.0,0.0,0.0,1070.5,15.7,0.0
2005,72,143.0,Peoria,10,Central,Mostly Urban,14.6,17499,0.0,346.0,0.0,0.0,0.0,1977.3,0.0,0.0
2005,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2034,0.0,7.0,0.0,0.0,0.0,344.1,0.0,0.0
2005,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1688,0.0,27.0,0.0,0.0,0.0,1599.5,0.0,0.0
2005,75,149.0,Pike,8,Central,Mostly Rural,72.3,1632,1.0,31.0,0.0,1.0,61.3,1899.5,0.0,61.3
2005,76,151.0,Pope,1,Southern,Completely Rural,100.0,309,0.0,1.0,0.0,0.0,0.0,323.6,0.0,0.0
2005,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,716,0.0,4.0,0.0,0.0,0.0,558.7,0.0,0.0
2005,78,155.0,Putnam,10,Central,Completely Rural,100.0,580,0.0,8.0,0.0,0.0,0.0,1379.3,0.0,0.0
2005,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,2919,0.0,16.0,0.0,0.0,0.0,548.1,0.0,0.0
2005,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1494,0.0,9.0,0.0,0.0,0.0,602.4,0.0,0.0
2005,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,13050,0.0,149.0,0.0,0.0,0.0,1141.8,0.0,0.0
2005,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,27953,0.0,338.0,0.0,22.0,0.0,1209.2,0.0,78.7
2005,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2516,0.0,19.0,0.0,0.0,0.0,755.2,0.0,0.0
2005,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,18751,0.0,91.0,1.0,0.0,0.0,485.3,5.3,0.0
2005,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,669,0.0,15.0,0.0,0.0,0.0,2242.2,0.0,0.0
2005,86,171.0,Scott,7,Central,Completely Rural,100.0,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2285,0.0,9.0,0.0,0.0,0.0,393.9,0.0,0.0
2005,88,175.0,Stark,10,Central,Completely Rural,100.0,593,0.0,3.0,0.0,0.0,0.0,505.9,0.0,0.0
2005,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,4734,0.0,148.0,0.0,0.0,0.0,3126.3,0.0,0.0
2005,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,12336,0.0,109.0,0.0,0.0,0.0,883.6,0.0,0.0
2005,91,181.0,Union,1,Southern,Mostly Rural,65.9,1737,0.0,15.0,0.0,0.0,0.0,863.6,0.0,0.0
2005,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8022,0.0,187.0,0.0,1.0,0.0,2331.1,0.0,12.5
2005,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1191,0.0,36.0,0.0,0.0,0.0,3022.7,0.0,0.0
2005,94,187.0,Warren,9,Central,Mostly Urban,45.5,1563,0.0,5.0,0.0,0.0,0.0,319.9,0.0,0.0
2005,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1566,0.0,41.0,0.0,1.0,0.0,2618.1,0.0,63.9
2005,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1544,0.0,3.0,0.0,0.0,0.0,194.3,0.0,0.0
2005,97,193.0,White,2,Southern,Mostly Rural,62.0,1283,0.0,37.0,0.0,0.0,0.0,2883.9,0.0,0.0
2005,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,5960,0.0,98.0,0.0,0.0,0.0,1644.3,0.0,0.0
2005,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,74029,0.0,371.0,0.0,0.0,0.0,501.2,0.0,0.0
2005,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,5538,0.0,21.0,0.0,0.0,0.0,379.2,0.0,0.0
2005,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,29848,0.0,362.0,0.0,0.0,0.0,1212.8,0.0,0.0
2005,102,203.0,Woodford,11,Central,Mostly Rural,54.9,3963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,1,1.0,Adams,8,Central,Mostly Urban,32.6,6374,0.0,67.0,0.0,0.0,0.0,1051.1,0.0,0.0
2006,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,798,0.0,3.0,0.0,0.0,0.0,375.9,0.0,0.0
2006,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1537,0.0,19.0,0.0,0.0,0.0,1236.2,0.0,0.0
2006,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,6263,0.0,112.0,0.0,0.0,0.0,1788.3,0.0,0.0
2006,5,9.0,Brown,8,Central,Mostly Urban,41.1,472,0.0,4.0,0.0,0.0,0.0,847.5,0.0,0.0
2006,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3391,0.0,29.0,0.0,0.0,0.0,855.2,0.0,0.0
2006,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,466,0.0,1.0,0.0,0.0,0.0,214.6,0.0,0.0
2006,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1469,0.0,21.0,0.0,0.0,0.0,1429.5,0.0,0.0
2006,9,17.0,Cass,8,Central,Mostly Rural,52.1,1335,0.0,49.0,0.0,0.0,0.0,3670.4,0.0,0.0
2006,10,19.0,Champaign,6,Central,Mostly Urban,12.7,13953,0.0,106.0,0.0,0.0,0.0,759.7,0.0,0.0
2006,11,21.0,Christian,4,Central,Mostly Urban,43.5,3437,0.0,51.0,0.0,1.0,0.0,1483.9,0.0,29.1
2006,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1713,0.0,34.0,0.0,0.0,0.0,1984.8,0.0,0.0
2006,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1342,0.0,2.0,0.0,0.0,0.0,149.0,0.0,0.0
2006,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3581,0.0,37.0,0.0,0.0,0.0,1033.2,0.0,0.0
2006,15,29.0,Coles,5,Central,Mostly Urban,24.3,3647,0.0,58.0,2.0,1.0,0.0,1590.3,54.8,27.4
2006,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,8743,0.0,46.0,0.0,0.0,0.0,526.1,0.0,0.0
2006,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1620,0.0,31.0,0.0,0.0,0.0,1913.6,0.0,0.0
2006,21,41.0,Douglas,6,Central,Mostly Rural,61.6,1925,0.0,9.0,0.0,0.0,0.0,467.5,0.0,0.0
2006,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,95816,0.0,672.0,0.0,0.0,0.0,701.3,0.0,0.0
2006,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,24,47.0,Edwards,2,Southern,Completely Rural,100.0,574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3818,0.0,66.0,0.0,0.0,0.0,1728.7,0.0,0.0
2006,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,1941,0.0,18.0,0.0,0.0,0.0,927.4,0.0,0.0
2006,27,53.0,Ford,11,Central,Mostly Urban,41.8,1400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,3650,0.0,23.0,0.0,0.0,0.0,630.1,0.0,0.0
2006,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3284,0.0,13.0,0.0,0.0,0.0,395.9,0.0,0.0
2006,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,590,0.0,7.0,0.0,0.0,0.0,1186.4,0.0,0.0
2006,31,61.0,Greene,7,Central,Mostly Rural,70.8,1376,0.0,3.0,0.0,0.0,0.0,218.0,0.0,0.0
2006,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,4898,0.0,21.0,0.0,0.0,0.0,428.7,0.0,0.0
2006,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1857,0.0,6.0,0.0,0.0,0.0,323.1,0.0,0.0
2006,35,69.0,Hardin,2,Southern,Completely Rural,100.0,357,0.0,2.0,0.0,0.0,0.0,560.2,0.0,0.0
2006,36,71.0,Henderson,9,Central,Mostly Rural,99.7,667,0.0,5.0,0.0,0.0,0.0,749.6,0.0,0.0
2006,37,73.0,Henry,14,Central,Mostly Rural,50.3,4990,0.0,34.0,0.0,0.0,0.0,681.4,0.0,0.0
2006,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3175,0.0,43.0,0.0,0.0,0.0,1354.3,0.0,0.0
2006,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,3928,0.0,27.0,0.0,0.0,0.0,687.4,0.0,0.0
2006,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,935,0.0,2.0,0.0,0.0,0.0,213.9,0.0,0.0
2006,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,3779,0.0,124.0,0.0,6.0,0.0,3281.3,0.0,158.8
2006,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2183,0.0,32.0,0.0,0.0,0.0,1465.9,0.0,0.0
2006,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,1984,0.0,9.0,0.0,0.0,0.0,453.6,0.0,0.0
2006,44,87.0,Johnson,1,Southern,Completely Rural,100.0,1001,0.0,7.0,0.0,0.0,0.0,699.3,0.0,0.0
2006,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,54498,0.0,659.0,0.0,0.0,0.0,1209.2,0.0,0.0
2006,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,11381,0.0,163.0,0.0,0.0,0.0,1432.2,0.0,0.0
2006,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,9839,0.0,120.0,0.0,0.0,0.0,1219.6,0.0,0.0
2006,48,95.0,Knox,9,Central,Mostly Urban,24.3,4523,0.0,58.0,0.0,0.0,0.0,1282.3,0.0,0.0
2006,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,79853,0.0,452.0,0.0,0.0,0.0,566.0,0.0,0.0
2006,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,11127,0.0,109.0,0.0,0.0,0.0,979.6,0.0,0.0
2006,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1371,0.0,2.0,0.0,0.0,0.0,145.9,0.0,0.0
2006,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3455,0.0,56.0,0.0,0.0,0.0,1620.8,0.0,0.0
2006,53,105.0,Livingston,11,Central,Mostly Urban,40.8,3728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,54,107.0,Logan,11,Central,Mostly Urban,39.9,2529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,55,109.0,McDonough,9,Central,Mostly Urban,29.5,1945,0.0,11.0,0.0,0.0,0.0,565.6,0.0,0.0
2006,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,35528,0.0,102.0,0.0,0.0,0.0,287.1,0.0,0.0
2006,57,113.0,McLean,11,Central,Mostly Urban,16.5,14354,0.0,87.0,0.0,0.0,0.0,606.1,0.0,0.0
2006,58,115.0,Macon,6,Central,Mostly Urban,15.3,10061,0.0,52.0,0.0,0.0,0.0,516.8,0.0,0.0
2006,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,4650,0.0,30.0,0.0,0.0,0.0,645.2,0.0,0.0
2006,60,119.0,Madison,3,Southern,Mostly Urban,13.3,25184,0.0,124.0,0.0,0.0,0.0,492.4,0.0,0.0
2006,61,121.0,Marion,4,Southern,Mostly Urban,45.1,4009,0.0,110.0,0.0,0.0,0.0,2743.8,0.0,0.0
2006,62,123.0,Marshall,10,Central,Completely Rural,100.0,1338,0.0,3.0,0.0,0.0,0.0,224.2,0.0,0.0
2006,63,125.0,Mason,8,Central,Mostly Rural,77.5,1527,0.0,37.0,0.0,0.0,0.0,2423.1,0.0,0.0
2006,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1331,0.0,14.0,0.0,2.0,0.0,1051.8,0.0,150.3
2006,65,129.0,Menard,8,Central,Mostly Rural,75.7,1304,0.0,7.0,0.0,0.0,0.0,536.8,0.0,0.0
2006,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1607,0.0,34.0,0.0,0.0,0.0,2115.7,0.0,0.0
2006,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3349,0.0,19.0,0.0,0.0,0.0,567.3,0.0,0.0
2006,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2827,0.0,40.0,0.0,4.0,0.0,1414.9,0.0,141.5
2006,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1424,0.0,16.0,0.0,0.0,0.0,1123.6,0.0,0.0
2006,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6309,0.0,65.0,4.0,0.0,0.0,1030.3,63.4,0.0
2006,72,143.0,Peoria,10,Central,Mostly Urban,14.6,17334,0.0,360.0,0.0,0.0,0.0,2076.8,0.0,0.0
2006,73,145.0,Perry,20,Southern,Mostly Urban,43.6,1995,0.0,9.0,0.0,0.0,0.0,451.1,0.0,0.0
2006,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1650,0.0,23.0,0.0,0.0,0.0,1393.9,0.0,0.0
2006,75,149.0,Pike,8,Central,Mostly Rural,72.3,1586,1.0,23.0,0.0,0.0,63.1,1450.2,0.0,0.0
2006,76,151.0,Pope,1,Southern,Completely Rural,100.0,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,78,155.0,Putnam,10,Central,Completely Rural,100.0,562,0.0,6.0,0.0,0.0,0.0,1067.6,0.0,0.0
2006,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,2878,0.0,13.0,0.0,0.0,0.0,451.7,0.0,0.0
2006,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1428,0.0,3.0,0.0,0.0,0.0,210.1,0.0,0.0
2006,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,12761,0.0,132.0,0.0,0.0,0.0,1034.4,0.0,0.0
2006,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,27549,0.0,365.0,0.0,0.0,0.0,1324.9,0.0,0.0
2006,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2521,0.0,25.0,0.0,0.0,0.0,991.7,0.0,0.0
2006,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,18527,0.0,78.0,0.0,0.0,0.0,421.0,0.0,0.0
2006,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,658,0.0,12.0,0.0,0.0,0.0,1823.7,0.0,0.0
2006,86,171.0,Scott,7,Central,Completely Rural,100.0,503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2263,0.0,47.0,0.0,0.0,0.0,2076.9,0.0,0.0
2006,88,175.0,Stark,10,Central,Completely Rural,100.0,624,0.0,4.0,0.0,0.0,0.0,641.0,0.0,0.0
2006,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,4557,0.0,155.0,0.0,0.0,0.0,3401.4,0.0,0.0
2006,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,12311,0.0,64.0,0.0,0.0,0.0,519.9,0.0,0.0
2006,91,181.0,Union,1,Southern,Mostly Rural,65.9,1692,0.0,5.0,0.0,0.0,0.0,295.5,0.0,0.0
2006,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8037,0.0,233.0,0.0,21.0,0.0,2899.1,0.0,261.3
2006,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1159,0.0,16.0,0.0,0.0,0.0,1380.5,0.0,0.0
2006,94,187.0,Warren,9,Central,Mostly Urban,45.5,1498,0.0,4.0,0.0,0.0,0.0,267.0,0.0,0.0
2006,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1541,0.0,22.0,0.0,0.0,0.0,1427.6,0.0,0.0
2006,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1506,0.0,5.0,0.0,0.0,0.0,332.0,0.0,0.0
2006,97,193.0,White,2,Southern,Mostly Rural,62.0,1277,0.0,36.0,0.0,0.0,0.0,2819.1,0.0,0.0
2006,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,5865,0.0,73.0,0.0,0.0,0.0,1244.7,0.0,0.0
2006,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,77082,0.0,323.0,0.0,0.0,0.0,419.0,0.0,0.0
2006,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,5459,0.0,23.0,0.0,0.0,0.0,421.3,0.0,0.0
2006,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,29920,0.0,355.0,0.0,0.0,0.0,1186.5,0.0,0.0
2006,102,203.0,Woodford,11,Central,Mostly Rural,54.9,3986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,1,1.0,Adams,8,Central,Mostly Urban,32.6,6155,0.0,75.0,0.0,0.0,0.0,1218.5,0.0,0.0
2007,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,752,0.0,3.0,0.0,0.0,0.0,398.9,0.0,0.0
2007,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1531,0.0,10.0,0.0,0.0,0.0,653.2,0.0,0.0
2007,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,6428,0.0,122.0,0.0,0.0,0.0,1897.9,0.0,0.0
2007,5,9.0,Brown,8,Central,Mostly Urban,41.1,460,0.0,6.0,0.0,0.0,0.0,1304.3,0.0,0.0
2007,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3338,0.0,36.0,0.0,0.0,0.0,1078.5,0.0,0.0
2007,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,465,0.0,3.0,0.0,0.0,0.0,645.2,0.0,0.0
2007,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1476,0.0,23.0,0.0,0.0,0.0,1558.3,0.0,0.0
2007,9,17.0,Cass,8,Central,Mostly Rural,52.1,1358,0.0,63.0,0.0,0.0,0.0,4639.2,0.0,0.0
2007,10,19.0,Champaign,6,Central,Mostly Urban,12.7,13827,0.0,79.0,0.0,0.0,0.0,571.3,0.0,0.0
2007,11,21.0,Christian,4,Central,Mostly Urban,43.5,3362,0.0,57.0,0.0,0.0,0.0,1695.4,0.0,0.0
2007,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1735,0.0,23.0,0.0,0.0,0.0,1325.6,0.0,0.0
2007,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3495,0.0,16.0,0.0,0.0,0.0,457.8,0.0,0.0
2007,15,29.0,Coles,5,Central,Mostly Urban,24.3,3552,0.0,169.0,1.0,8.0,0.0,4757.9,28.2,225.2
2007,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1720,0.0,18.0,0.0,0.0,0.0,1046.5,0.0,0.0
2007,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,8807,0.0,25.0,0.0,0.0,0.0,283.9,0.0,0.0
2007,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1567,0.0,29.0,0.0,0.0,0.0,1850.7,0.0,0.0
2007,21,41.0,Douglas,6,Central,Mostly Rural,61.6,1890,0.0,1.0,0.0,0.0,0.0,52.9,0.0,0.0
2007,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,94830,0.0,691.0,0.0,0.0,0.0,728.7,0.0,0.0
2007,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,24,47.0,Edwards,2,Southern,Completely Rural,100.0,553,0.0,1.0,0.0,0.0,0.0,180.8,0.0,0.0
2007,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3685,0.0,51.0,0.0,0.0,0.0,1384.0,0.0,0.0
2007,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,1921,0.0,24.0,0.0,0.0,0.0,1249.3,0.0,0.0
2007,27,53.0,Ford,11,Central,Mostly Urban,41.8,1346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,3547,0.0,24.0,0.0,0.0,0.0,676.6,0.0,0.0
2007,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3174,0.0,23.0,0.0,0.0,0.0,724.6,0.0,0.0
2007,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,547,0.0,3.0,0.0,0.0,0.0,548.4,0.0,0.0
