year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,admin,dui,felony,misdemeanor,total,traffic,admin_rate,dui_rate,felony_rate,misdemeanor_rate,total_rate,traffic_rate
1988,78,155.0,Putnam,10,Central,Completely Rural,100.0,,,,0.0,,0.0,,,,,,,
1988,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,,,,37.0,,80.0,,,,,,,
1988,80,159.0,Richland,2,Southern,Mostly Urban,43.5,,,,31.0,,79.0,,,,,,,
1988,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,,,,495.0,,1423.0,,,,,,,
1988,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,,,,724.0,,973.0,,,,,,,
1988,83,165.0,Saline,1,Southern,Mostly Urban,43.7,,,,80.0,,148.0,,,,,,,
1988,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,,,,345.0,,688.0,,,,,,,
1988,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,,,,10.0,,44.0,,,,,,,
1988,86,171.0,Scott,7,Central,Completely Rural,100.0,,,,0.0,,,,,,,,,
1988,87,173.0,Shelby,4,Central,Mostly Rural,77.7,,,,38.0,,93.0,,,,,,,
1988,88,175.0,Stark,10,Central,Completely Rural,100.0,,,,0.0,,,,,,,,,
1988,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,,,,176.0,,390.0,,,,,,,
1988,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,,,,292.0,,419.0,,,,,,,
1988,91,181.0,Union,1,Southern,Mostly Rural,65.9,,,,30.0,,47.0,,,,,,,
1988,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,,,,257.0,,475.0,,,,,,,
1988,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,,,,18.0,,56.0,,,,,,,
1988,94,187.0,Warren,9,Central,Mostly Urban,45.5,,,,54.0,,66.0,,,,,,,
1988,95,189.0,Washington,20,Southern,Mostly Rural,73.6,,,,21.0,,37.0,,,,,,,
1988,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,,,,38.0,,110.0,,,,,,,
1988,97,193.0,White,2,Southern,Mostly Rural,62.0,,,,82.0,,149.0,,,,,,,
1988,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,,,,303.0,,444.0,,,,,,,
1988,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,,,,664.0,,786.0,,,,,,,
1988,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,,,,160.0,,452.0,,,,,,,
1988,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,,,,612.0,,2359.0,,,,,,,
1988,102,203.0,Woodford,11,Central,Mostly Rural,54.9,,,,73.0,,116.0,,,,,,,
1989,1,1.0,Adams,8,Central,Mostly Urban,32.6,,,,276.0,,356.0,,,,,,,
1989,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,,,,88.0,,199.0,,,,,,,
1989,3,5.0,Bond,3,Southern,Mostly Rural,60.7,,,,31.0,,65.0,,,,,,,
1989,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,,,,106.0,,333.0,,,,,,,
1989,5,9.0,Brown,8,Central,Mostly Urban,41.1,,,,10.0,,28.0,,,,,,,
1989,6,11.0,Bureau,13,Central,Mostly Rural,57.4,,,,30.0,,68.0,,,,,,,
1989,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,,,,17.0,,54.0,,,,,,,
1989,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,,,,42.0,,63.0,,,,,,,
1989,9,17.0,Cass,8,Central,Mostly Rural,52.1,,,,39.0,,215.0,,,,,,,
1989,10,19.0,Champaign,6,Central,Mostly Urban,12.7,,,,518.0,,787.0,,,,,,,
1989,11,21.0,Christian,4,Central,Mostly Urban,43.5,,,,253.0,,524.0,,,,,,,
1989,12,23.0,Clark,5,Southern,Mostly Rural,59.5,,,,26.0,,33.0,,,,,,,
1989,13,25.0,Clay,4,Southern,Mostly Rural,64.7,,,,50.0,,175.0,,,,,,,
1989,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,,,,96.0,,221.0,,,,,,,
1989,15,29.0,Coles,5,Central,Mostly Urban,24.3,,,,169.0,,285.0,,,,,,,
1989,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,,,,18384.0,,33207.0,,,,,,,
1989,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,,,,64.0,,140.0,,,,,,,
1989,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,,,,6.0,,7.0,,,,,,,
1989,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,,,,129.0,,206.0,,,,,,,
1989,20,39.0,De Witt,6,Central,Mostly Urban,48.8,,,,51.0,,183.0,,,,,,,
1989,21,41.0,Douglas,6,Central,Mostly Rural,61.6,,,,36.0,,125.0,,,,,,,
1989,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,,,,1442.0,,2845.0,,,,,,,
1989,23,45.0,Edgar,5,Central,Mostly Rural,51.8,,,,57.0,,78.0,,,,,,,
1989,24,47.0,Edwards,2,Southern,Completely Rural,100.0,,,,8.0,,37.0,,,,,,,
1989,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,,,,83.0,,206.0,,,,,,,
1989,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,,,,66.0,,105.0,,,,,,,
1989,27,53.0,Ford,11,Central,Mostly Urban,41.8,,,,47.0,,144.0,,,,,,,
1989,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,,,,143.0,,372.0,,,,,,,
1989,29,57.0,Fulton,9,Central,Mostly Rural,60.0,,,,133.0,,222.0,,,,,,,
1989,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,,,,35.0,,62.0,,,,,,,
1989,31,61.0,Greene,7,Central,Mostly Rural,70.8,,,,23.0,,72.0,,,,,,,
1989,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,,,,37.0,,60.0,,,,,,,
1989,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,,,,14.0,,46.0,,,,,,,
1989,34,67.0,Hancock,9,Central,Mostly Rural,71.0,,,,29.0,,36.0,,,,,,,
1989,35,69.0,Hardin,2,Southern,Completely Rural,100.0,,,,12.0,,61.0,,,,,,,
1989,36,71.0,Henderson,9,Central,Mostly Rural,99.7,,,,14.0,,24.0,,,,,,,
1989,37,73.0,Henry,14,Central,Mostly Rural,50.3,,,,91.0,,140.0,,,,,,,
1989,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,,,,67.0,,122.0,,,,,,,
1989,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,,,,233.0,,501.0,,,,,,,
1989,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,,,,33.0,,102.0,,,,,,,
1989,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,,,,158.0,,237.0,,,,,,,
1989,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,,,,78.0,,133.0,,,,,,,
1989,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,,,,6.0,,174.0,,,,,,,
1989,44,87.0,Johnson,1,Southern,Completely Rural,100.0,,,,26.0,,43.0,,,,,,,
1989,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,,,,873.0,,1441.0,,,,,,,
1989,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,,,,247.0,,264.0,,,,,,,
1989,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,,,,49.0,,133.0,,,,,,,
1989,48,95.0,Knox,9,Central,Mostly Urban,24.3,,,,188.0,,224.0,,,,,,,
1989,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,,,,1321.0,,1808.0,,,,,,,
1989,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,,,,269.0,,384.0,,,,,,,
1989,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,,,,54.0,,72.0,,,,,,,
1989,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,,,,154.0,,289.0,,,,,,,
1989,53,105.0,Livingston,11,Central,Mostly Urban,40.8,,,,78.0,,135.0,,,,,,,
1989,54,107.0,Logan,11,Central,Mostly Urban,39.9,,,,53.0,,269.0,,,,,,,
1989,55,109.0,McDonough,9,Central,Mostly Urban,29.5,,,,70.0,,98.0,,,,,,,
1989,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,,,,368.0,,587.0,,,,,,,
1989,57,113.0,McLean,11,Central,Mostly Urban,16.5,,,,377.0,,453.0,,,,,,,
1989,58,115.0,Macon,6,Central,Mostly Urban,15.3,,,,325.0,,444.0,,,,,,,
1989,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,,,,84.0,,520.0,,,,,,,
1989,60,119.0,Madison,3,Southern,Mostly Urban,13.3,,,,468.0,,687.0,,,,,,,
1989,61,121.0,Marion,4,Southern,Mostly Urban,45.1,,,,250.0,,644.0,,,,,,,
1989,62,123.0,Marshall,10,Central,Completely Rural,100.0,,,,42.0,,174.0,,,,,,,
1989,63,125.0,Mason,8,Central,Mostly Rural,77.5,,,,46.0,,81.0,,,,,,,
1989,64,127.0,Massac,1,Southern,Mostly Rural,50.5,,,,62.0,,128.0,,,,,,,
1989,65,129.0,Menard,8,Central,Mostly Rural,75.7,,,,26.0,,43.0,,,,,,,
1989,66,131.0,Mercer,14,Central,Mostly Rural,77.8,,,,30.0,,52.0,,,,,,,
1989,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,,,,29.0,,35.0,,,,,,,
1989,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,,,,69.0,,113.0,,,,,,,
1989,69,137.0,Morgan,7,Central,Mostly Urban,36.2,,,,93.0,,327.0,,,,,,,
1989,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,,,,49.0,,156.0,,,,,,,
1989,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,,,,108.0,,195.0,,,,,,,
1989,72,143.0,Peoria,10,Central,Mostly Urban,14.6,,,,577.0,,1331.0,,,,,,,
1989,73,145.0,Perry,20,Southern,Mostly Urban,43.6,,,,67.0,,99.0,,,,,,,
1989,74,147.0,Piatt,6,Central,Mostly Rural,67.7,,,,26.0,,46.0,,,,,,,
1989,75,149.0,Pike,8,Central,Mostly Rural,72.3,,,,55.0,,100.0,,,,,,,
1989,76,151.0,Pope,1,Southern,Completely Rural,100.0,,,,14.0,,30.0,,,,,,,
1989,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,,,,53.0,,93.0,,,,,,,
1989,78,155.0,Putnam,10,Central,Completely Rural,100.0,,,,19.0,,50.0,,,,,,,
1989,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,,,,59.0,,110.0,,,,,,,
1989,80,159.0,Richland,2,Southern,Mostly Urban,43.5,,,,51.0,,123.0,,,,,,,
1989,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,,,,659.0,,806.0,,,,,,,
1989,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,,,,732.0,,1098.0,,,,,,,
1989,83,165.0,Saline,1,Southern,Mostly Urban,43.7,,,,72.0,,148.0,,,,,,,
1989,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,,,,424.0,,711.0,,,,,,,
1989,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,,,,11.0,,40.0,,,,,,,
1989,86,171.0,Scott,7,Central,Completely Rural,100.0,,,,8.0,,18.0,,,,,,,
1989,87,173.0,Shelby,4,Central,Mostly Rural,77.7,,,,52.0,,91.0,,,,,,,
1989,88,175.0,Stark,10,Central,Completely Rural,100.0,,,,16.0,,73.0,,,,,,,
1989,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,,,,152.0,,336.0,,,,,,,
1989,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,,,,265.0,,427.0,,,,,,,
1989,91,181.0,Union,1,Southern,Mostly Rural,65.9,,,,28.0,,52.0,,,,,,,
1989,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,,,,239.0,,483.0,,,,,,,
1989,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,,,,15.0,,42.0,,,,,,,
1989,94,187.0,Warren,9,Central,Mostly Urban,45.5,,,,68.0,,84.0,,,,,,,
1989,95,189.0,Washington,20,Southern,Mostly Rural,73.6,,,,26.0,,36.0,,,,,,,
1989,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,,,,49.0,,108.0,,,,,,,
1989,97,193.0,White,2,Southern,Mostly Rural,62.0,,,,67.0,,146.0,,,,,,,
1989,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,,,,295.0,,440.0,,,,,,,
1989,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,,,,751.0,,802.0,,,,,,,
1989,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,,,,163.0,,364.0,,,,,,,
1989,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,,,,720.0,,2624.0,,,,,,,
1989,102,203.0,Woodford,11,Central,Mostly Rural,54.9,,,,45.0,,91.0,,,,,,,
1990,1,1.0,Adams,8,Central,Mostly Urban,32.6,82137.0,,,303.0,,367.0,,,,368.9,,446.8,
1990,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,13452.0,,,133.0,,246.0,,,,988.7,,1828.7,
1990,3,5.0,Bond,3,Southern,Mostly Rural,60.7,18508.0,,,42.0,,76.0,,,,226.9,,410.6,
1990,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,39104.0,,,128.0,,386.0,,,,327.3,,987.1,
1990,5,9.0,Brown,8,Central,Mostly Urban,41.1,7057.0,,,11.0,,29.0,,,,155.9,,410.9,
1990,6,11.0,Bureau,13,Central,Mostly Rural,57.4,44529.0,,,42.0,,114.0,,,,94.3,,256.0,
1990,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,6549.0,,,27.0,,55.0,,,,412.3,,839.8,
1990,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,20748.0,,,45.0,,74.0,,,,216.9,,356.7,
1990,9,17.0,Cass,8,Central,Mostly Rural,52.1,16688.0,,,41.0,,153.0,,,,245.7,,916.8,
1990,10,19.0,Champaign,6,Central,Mostly Urban,12.7,209060.0,,,488.0,,700.0,,,,233.4,,334.8,
1990,11,21.0,Christian,4,Central,Mostly Urban,43.5,42614.0,,,152.0,,317.0,,,,356.7,,743.9,
1990,12,23.0,Clark,5,Southern,Mostly Rural,59.5,19618.0,,,22.0,,28.0,,,,112.1,,142.7,
1990,13,25.0,Clay,4,Southern,Mostly Rural,64.7,17935.0,,,73.0,,183.0,,,,407.0,,1020.4,
1990,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,42556.0,,,103.0,,243.0,,,,242.0,,571.0,
1990,15,29.0,Coles,5,Central,Mostly Urban,24.3,61715.0,,,174.0,,304.0,,,,281.9,,492.6,
1990,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,6315887.0,,,20521.0,,35877.0,,,,324.9,,568.0,
1990,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,23887.0,,,45.0,,102.0,,,,188.4,,427.0,
1990,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,13512.0,,,6.0,,9.0,,,,44.4,,66.6,
1990,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,94158.0,,,139.0,,241.0,,,,147.6,,256.0,
1990,20,39.0,De Witt,6,Central,Mostly Urban,48.8,20553.0,,,38.0,,132.0,,,,184.9,,642.2,
1990,21,41.0,Douglas,6,Central,Mostly Rural,61.6,24630.0,,,34.0,,130.0,,,,138.0,,527.8,
1990,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,981841.0,,,1690.0,,3320.0,,,,172.1,,338.1,
1990,23,45.0,Edgar,5,Central,Mostly Rural,51.8,24219.0,,,74.0,,106.0,,,,305.5,,437.7,
1990,24,47.0,Edwards,2,Southern,Completely Rural,100.0,9133.0,,,20.0,,41.0,,,,219.0,,448.9,
1990,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,40808.0,,,112.0,,248.0,,,,274.5,,607.7,
1990,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,25786.0,,,81.0,,123.0,,,,314.1,,477.0,
1990,27,53.0,Ford,11,Central,Mostly Urban,41.8,17716.0,,,47.0,,209.0,,,,265.3,,1179.7,
1990,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,49227.0,,,166.0,,395.0,,,,337.2,,802.4,
1990,29,57.0,Fulton,9,Central,Mostly Rural,60.0,46780.0,,,150.0,,246.0,,,,320.6,,525.9,
1990,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,8407.0,,,38.0,,61.0,,,,452.0,,725.6,
1990,31,61.0,Greene,7,Central,Mostly Rural,70.8,19126.0,,,22.0,,75.0,,,,115.0,,392.1,
1990,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,40933.0,,,58.0,,75.0,,,,141.7,,183.2,
1990,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,10413.0,,,8.0,,38.0,,,,76.8,,364.9,
1990,34,67.0,Hancock,9,Central,Mostly Rural,71.0,26494.0,,,24.0,,34.0,,,,90.6,,128.3,
1990,35,69.0,Hardin,2,Southern,Completely Rural,100.0,6325.0,,,17.0,,56.0,,,,268.8,,885.4,
1990,36,71.0,Henderson,9,Central,Mostly Rural,99.7,9998.0,,,13.0,,19.0,,,,130.0,,190.0,
1990,37,73.0,Henry,14,Central,Mostly Rural,50.3,63974.0,,,100.0,,186.0,,,,156.3,,290.7,
1990,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,38267.0,,,90.0,,125.0,,,,235.2,,326.7,
1990,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,72011.0,,,235.0,,501.0,,,,326.3,,695.7,
1990,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,13435.0,,,36.0,,102.0,,,,268.0,,759.2,
1990,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,46453.0,,,142.0,,248.0,,,,305.7,,533.9,
1990,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,25726.0,,,84.0,,158.0,,,,326.5,,614.2,
1990,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,27133.0,,,30.0,,268.0,,,,110.6,,987.7,
1990,44,87.0,Johnson,1,Southern,Completely Rural,100.0,13404.0,,,20.0,,43.0,,,,149.2,,320.8,
1990,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,409448.0,,,1038.0,,1562.0,,,,253.5,,381.5,
1990,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,122112.0,,,284.0,,307.0,,,,232.6,,251.4,
1990,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,50589.0,,,49.0,,121.0,,,,96.9,,239.2,
1990,48,95.0,Knox,9,Central,Mostly Urban,24.3,68968.0,,,194.0,,242.0,,,,281.3,,350.9,
1990,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,656147.0,,,1447.0,,1984.0,,,,220.5,,302.4,
1990,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,132690.0,,,288.0,,425.0,,,,217.0,,320.3,
1990,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,19487.0,,,60.0,,81.0,,,,307.9,,415.7,
1990,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,42889.0,,,175.0,,326.0,,,,408.0,,760.1,
1990,53,105.0,Livingston,11,Central,Mostly Urban,40.8,48594.0,,,106.0,,154.0,,,,218.1,,316.9,
1990,54,107.0,Logan,11,Central,Mostly Urban,39.9,37653.0,,,80.0,,394.0,,,,212.5,,1046.4,
1990,55,109.0,McDonough,9,Central,Mostly Urban,29.5,41256.0,,,70.0,,101.0,,,,169.7,,244.8,
1990,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,236470.0,,,358.0,,567.0,,,,151.4,,239.8,
1990,57,113.0,McLean,11,Central,Mostly Urban,16.5,158031.0,,,386.0,,492.0,,,,244.3,,311.3,
1990,58,115.0,Macon,6,Central,Mostly Urban,15.3,145839.0,,,340.0,,430.0,,,,233.1,,294.8,
1990,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,59241.0,,,90.0,,547.0,,,,151.9,,923.3,
1990,60,119.0,Madison,3,Southern,Mostly Urban,13.3,309740.0,,,528.0,,751.0,,,,170.5,,242.5,
1990,61,121.0,Marion,4,Southern,Mostly Urban,45.1,51986.0,,,266.0,,701.0,,,,511.7,,1348.4,
1990,62,123.0,Marshall,10,Central,Completely Rural,100.0,15900.0,,,44.0,,116.0,,,,276.7,,729.6,
1990,63,125.0,Mason,8,Central,Mostly Rural,77.5,20257.0,,,46.0,,85.0,,,,227.1,,419.6,
1990,64,127.0,Massac,1,Southern,Mostly Rural,50.5,18066.0,,,62.0,,149.0,,,,343.2,,824.8,
1990,65,129.0,Menard,8,Central,Mostly Rural,75.7,14009.0,,,30.0,,69.0,,,,214.1,,492.5,
1990,66,131.0,Mercer,14,Central,Mostly Rural,77.8,21565.0,,,42.0,,71.0,,,,194.8,,329.2,
1990,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,28281.0,,,31.0,,45.0,,,,109.6,,159.1,
1990,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,37995.0,,,85.0,,242.0,,,,223.7,,636.9,
1990,69,137.0,Morgan,7,Central,Mostly Urban,36.2,44791.0,,,82.0,,257.0,,,,183.1,,573.8,
1990,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,17412.0,,,48.0,,172.0,,,,275.7,,987.8,
1990,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,57971.0,,,127.0,,207.0,,,,219.1,,357.1,
1990,72,143.0,Peoria,10,Central,Mostly Urban,14.6,227878.0,,,685.0,,1019.0,,,,300.6,,447.2,
1990,73,145.0,Perry,20,Southern,Mostly Urban,43.6,26704.0,,,89.0,,126.0,,,,333.3,,471.8,
1990,74,147.0,Piatt,6,Central,Mostly Rural,67.7,19284.0,,,21.0,,60.0,,,,108.9,,311.1,
1990,75,149.0,Pike,8,Central,Mostly Rural,72.3,21656.0,,,57.0,,113.0,,,,263.2,,521.8,
1990,76,151.0,Pope,1,Southern,Completely Rural,100.0,5251.0,,,13.0,,22.0,,,,247.6,,419.0,
1990,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,9584.0,,,56.0,,91.0,,,,584.3,,949.5,
1990,78,155.0,Putnam,10,Central,Completely Rural,100.0,7156.0,,,15.0,,40.0,,,,209.6,,559.0,
1990,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,42347.0,,,69.0,,104.0,,,,162.9,,245.6,
1990,80,159.0,Richland,2,Southern,Mostly Urban,43.5,20559.0,,,53.0,,140.0,,,,257.8,,681.0,
1990,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,184243.0,,,788.0,,931.0,,,,427.7,,505.3,
1990,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,332908.0,,,982.0,,1318.0,,,,295.0,,395.9,
1990,83,165.0,Saline,1,Southern,Mostly Urban,43.7,32451.0,,,101.0,,223.0,,,,311.2,,687.2,
1990,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,221799.0,,,490.0,,796.0,,,,220.9,,358.9,
1990,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,9255.0,,,9.0,,24.0,,,,97.2,,259.3,
1990,86,171.0,Scott,7,Central,Completely Rural,100.0,7023.0,,,2.0,,7.0,,,,28.5,,99.7,
1990,87,173.0,Shelby,4,Central,Mostly Rural,77.7,27724.0,,,55.0,,93.0,,,,198.4,,335.4,
1990,88,175.0,Stark,10,Central,Completely Rural,100.0,8113.0,,,23.0,,84.0,,,,283.5,,1035.4,
1990,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,59755.0,,,176.0,,319.0,,,,294.5,,533.8,
1990,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,154527.0,,,299.0,,385.0,,,,193.5,,249.1,
1990,91,181.0,Union,1,Southern,Mostly Rural,65.9,21431.0,,,46.0,,112.0,,,,214.6,,522.6,
1990,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,109536.0,,,318.0,,554.0,,,,290.3,,505.8,
1990,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,16305.0,,,45.0,,75.0,,,,276.0,,460.0,
1990,94,187.0,Warren,9,Central,Mostly Urban,45.5,23814.0,,,62.0,,90.0,,,,260.4,,377.9,
1990,95,189.0,Washington,20,Southern,Mostly Rural,73.6,18688.0,,,26.0,,52.0,,,,139.1,,278.3,
1990,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,21169.0,,,54.0,,99.0,,,,255.1,,467.7,
1990,97,193.0,White,2,Southern,Mostly Rural,62.0,20126.0,,,54.0,,146.0,,,,268.3,,725.4,
1990,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,75259.0,,,342.0,,511.0,,,,454.4,,679.0,
1990,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,460344.0,,,741.0,,793.0,,,,161.0,,172.3,
1990,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,70646.0,,,165.0,,330.0,,,,233.6,,467.1,
1990,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,316279.0,,,878.0,,3369.0,,,,277.6,,1065.2,
1990,102,203.0,Woodford,11,Central,Mostly Rural,54.9,41722.0,,,49.0,,98.0,,,,117.4,,234.9,
1991,1,1.0,Adams,8,Central,Mostly Urban,32.6,82928.0,,,267.0,,352.0,,,,322.0,,424.5,
1991,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,13377.0,,,120.0,,176.0,,,,897.1,,1315.7,
1991,3,5.0,Bond,3,Southern,Mostly Rural,60.7,18670.0,,,43.0,,77.0,,,,230.3,,412.4,
1991,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,40275.0,,,151.0,,420.0,,,,374.9,,1042.8,
1991,5,9.0,Brown,8,Central,Mostly Urban,41.1,7395.0,,,11.0,,29.0,,,,148.7,,392.2,
1991,6,11.0,Bureau,13,Central,Mostly Rural,57.4,44565.0,,,40.0,,112.0,,,,89.8,,251.3,
1991,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,6515.0,,,28.0,,64.0,,,,429.8,,982.3,
1991,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,20564.0,,,34.0,,59.0,,,,165.3,,286.9,
1991,9,17.0,Cass,8,Central,Mostly Rural,52.1,16774.0,,,50.0,,120.0,,,,298.1,,715.4,
1991,10,19.0,Champaign,6,Central,Mostly Urban,12.7,211715.0,,,525.0,,780.0,,,,248.0,,368.4,
1991,11,21.0,Christian,4,Central,Mostly Urban,43.5,43258.0,,,163.0,,311.0,,,,376.8,,718.9,
1991,12,23.0,Clark,5,Southern,Mostly Rural,59.5,19656.0,,,35.0,,50.0,,,,178.1,,254.4,
1991,13,25.0,Clay,4,Southern,Mostly Rural,64.7,18032.0,,,54.0,,177.0,,,,299.5,,981.6,
1991,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,42658.0,,,75.0,,181.0,,,,175.8,,424.3,
1991,15,29.0,Coles,5,Central,Mostly Urban,24.3,62006.0,,,182.0,,369.0,,,,293.5,,595.1,
1991,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,6377689.0,,,21069.0,,36807.0,,,,330.4,,577.1,
1991,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,24575.0,,,47.0,,140.0,,,,191.3,,569.7,
1991,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,13603.0,,,10.0,,11.0,,,,73.5,,80.9,
1991,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,95803.0,,,152.0,,273.0,,,,158.7,,285.0,
