year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,abuse_neglect,delinquency,other,abuse_neglect_rate,delinquency_rate,other_rate
2007,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,8807,209.0,41.0,42.0,2373.1,465.5,476.9
2007,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1567,37.0,3.0,2.0,2361.2,191.4,127.6
2007,21,41.0,Douglas,6,Central,Mostly Rural,61.6,1890,20.0,6.0,0.0,1058.2,317.5,0.0
2007,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,94830,884.0,80.0,94.0,932.2,84.4,99.1
2007,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1691,65.0,6.0,0.0,3843.9,354.8,0.0
2007,24,47.0,Edwards,2,Southern,Completely Rural,100.0,553,5.0,15.0,0.0,904.2,2712.5,0.0
2007,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3685,63.0,22.0,0.0,1709.6,597.0,0.0
2007,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,1921,61.0,12.0,0.0,3175.4,624.7,0.0
2007,27,53.0,Ford,11,Central,Mostly Urban,41.8,1346,23.0,11.0,0.0,1708.8,817.2,0.0
2007,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,3547,51.0,42.0,2.0,1437.8,1184.1,56.4
2007,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3174,67.0,19.0,7.0,2110.9,598.6,220.5
2007,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,547,17.0,11.0,4.0,3107.9,2011.0,731.3
2007,31,61.0,Greene,7,Central,Mostly Rural,70.8,1365,39.0,4.0,0.0,2857.1,293.0,0.0
2007,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,4950,59.0,9.0,1.0,1191.9,181.8,20.2
2007,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,772,7.0,7.0,0.0,906.7,906.7,0.0
2007,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1780,20.0,6.0,1.0,1123.6,337.1,56.2
2007,35,69.0,Hardin,2,Southern,Completely Rural,100.0,340,11.0,0.0,5.0,3235.3,0.0,1470.6
2007,36,71.0,Henderson,9,Central,Mostly Rural,99.7,682,23.0,5.0,0.0,3372.4,733.1,0.0
2007,37,73.0,Henry,14,Central,Mostly Rural,50.3,4875,48.0,9.0,10.0,984.6,184.6,205.1
2007,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3117,66.0,9.0,0.0,2117.4,288.7,0.0
2007,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,3730,48.0,24.0,4.0,1286.9,643.4,107.2
2007,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,901,13.0,2.0,0.0,1442.8,222.0,0.0
2007,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,3696,157.0,108.0,26.0,4247.8,2922.1,703.5
2007,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2191,39.0,20.0,2.0,1780.0,912.8,91.3
2007,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,1959,21.0,9.0,0.0,1072.0,459.4,0.0
2007,44,87.0,Johnson,1,Southern,Completely Rural,100.0,1021,26.0,2.0,0.0,2546.5,195.9,0.0
2007,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,55127,1160.0,89.0,18.0,2104.2,161.4,32.7
2007,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,11193,293.0,76.0,5.0,2617.7,679.0,44.7
2007,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,10760,290.0,11.0,5.0,2695.2,102.2,46.5
2007,48,95.0,Knox,9,Central,Mostly Urban,24.3,4382,66.0,24.0,0.0,1506.2,547.7,0.0
2007,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,79570,923.0,164.0,7.0,1160.0,206.1,8.8
2007,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,10870,279.0,84.0,18.0,2566.7,772.8,165.6
2007,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1349,47.0,13.0,1.0,3484.1,963.7,74.1
2007,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3337,211.0,27.0,12.0,6323.0,809.1,359.6
2007,53,105.0,Livingston,11,Central,Mostly Urban,40.8,3678,68.0,23.0,8.0,1848.8,625.3,217.5
2007,54,107.0,Logan,11,Central,Mostly Urban,39.9,2463,29.0,29.0,0.0,1177.4,1177.4,0.0
2007,55,109.0,McDonough,9,Central,Mostly Urban,29.5,1928,34.0,7.0,1.0,1763.5,363.1,51.9
2007,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,35658,302.0,74.0,1.0,846.9,207.5,2.8
2007,57,113.0,McLean,11,Central,Mostly Urban,16.5,14341,154.0,190.0,3.0,1073.8,1324.9,20.9
2007,58,115.0,Macon,6,Central,Mostly Urban,15.3,9822,414.0,198.0,0.0,4215.0,2015.9,0.0
2007,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,4498,65.0,28.0,1.0,1445.1,622.5,22.2
2007,60,119.0,Madison,3,Southern,Mostly Urban,13.3,24737,537.0,260.0,5.0,2170.8,1051.1,20.2
2007,61,121.0,Marion,4,Southern,Mostly Urban,45.1,3941,107.0,59.0,11.0,2715.0,1497.1,279.1
2007,62,123.0,Marshall,10,Central,Completely Rural,100.0,1301,24.0,5.0,8.0,1844.7,384.3,614.9
2007,63,125.0,Mason,8,Central,Mostly Rural,77.5,1470,71.0,27.0,0.0,4829.9,1836.7,0.0
2007,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1346,56.0,15.0,5.0,4160.5,1114.4,371.5
2007,65,129.0,Menard,8,Central,Mostly Rural,75.7,1313,13.0,8.0,0.0,990.1,609.3,0.0
2007,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1546,38.0,3.0,1.0,2458.0,194.0,64.7
2007,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3307,87.0,7.0,1.0,2630.8,211.7,30.2
2007,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2687,65.0,18.0,9.0,2419.1,669.9,334.9
2007,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3051,18.0,40.0,3.0,590.0,1311.0,98.3
2007,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1421,32.0,4.0,2.0,2251.9,281.5,140.7
2007,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6102,130.0,27.0,26.0,2130.4,442.5,426.1
2007,72,143.0,Peoria,10,Central,Mostly Urban,14.6,16996,527.0,382.0,6.0,3100.7,2247.6,35.3
2007,73,145.0,Perry,20,Southern,Mostly Urban,43.6,1903,20.0,9.0,1.0,1051.0,472.9,52.5
2007,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1693,15.0,5.0,2.0,886.0,295.3,118.1
2007,75,149.0,Pike,8,Central,Mostly Rural,72.3,1549,61.0,1.0,0.0,3938.0,64.6,0.0
2007,76,151.0,Pope,1,Southern,Completely Rural,100.0,307,3.0,3.0,2.0,977.2,977.2,651.5
2007,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,620,19.0,5.0,0.0,3064.5,806.5,0.0
2007,78,155.0,Putnam,10,Central,Completely Rural,100.0,559,8.0,0.0,1.0,1431.1,0.0,178.9
2007,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,2819,34.0,18.0,0.0,1206.1,638.5,0.0
2007,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1366,44.0,23.0,0.0,3221.1,1683.7,0.0
2007,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,12477,172.0,178.0,1.0,1378.5,1426.6,8.0
2007,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,26859,586.0,165.0,6.0,2181.8,614.3,22.3
2007,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2449,52.0,66.0,0.0,2123.3,2695.0,0.0
2007,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,18248,180.0,246.0,25.0,986.4,1348.1,137.0
2007,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,643,11.0,3.0,0.0,1710.7,466.6,0.0
2007,86,171.0,Scott,7,Central,Completely Rural,100.0,485,13.0,12.0,0.0,2680.4,2474.2,0.0
2007,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2187,103.0,3.0,0.0,4709.6,137.2,0.0
2007,88,175.0,Stark,10,Central,Completely Rural,100.0,626,9.0,4.0,2.0,1437.7,639.0,319.5
2007,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,4481,231.0,20.0,7.0,5155.1,446.3,156.2
2007,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,12284,160.0,174.0,12.0,1302.5,1416.5,97.7
2007,91,181.0,Union,1,Southern,Mostly Rural,65.9,1642,37.0,21.0,3.0,2253.3,1278.9,182.7
2007,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,7743,291.0,154.0,34.0,3758.2,1988.9,439.1
2007,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1101,70.0,12.0,0.0,6357.9,1089.9,0.0
2007,94,187.0,Warren,9,Central,Mostly Urban,45.5,1498,38.0,8.0,0.0,2536.7,534.0,0.0
2007,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1449,27.0,8.0,0.0,1863.4,552.1,0.0
2007,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1463,39.0,7.0,0.0,2665.8,478.5,0.0
2007,97,193.0,White,2,Southern,Mostly Rural,62.0,1244,55.0,8.0,0.0,4421.2,643.1,0.0
2007,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,5656,119.0,22.0,11.0,2104.0,389.0,194.5
2007,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,78453,458.0,166.0,60.0,583.8,211.6,76.5
2007,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,5509,46.0,81.0,49.0,835.0,1470.3,889.5
2007,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,29905,383.0,339.0,21.0,1280.7,1133.6,70.2
2007,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4062,66.0,32.0,0.0,1624.8,787.8,0.0
2008,1,1.0,Adams,8,Central,Mostly Urban,32.6,6034,81.0,70.0,2.0,1342.4,1160.1,33.1
2008,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,724,8.0,1.0,7.0,1105.0,138.1,966.9
2008,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1509,40.0,7.0,3.0,2650.8,463.9,198.8
2008,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,6503,79.0,20.0,0.0,1214.8,307.6,0.0
2008,5,9.0,Brown,8,Central,Mostly Urban,41.1,454,28.0,3.0,0.0,6167.4,660.8,0.0
2008,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3316,45.0,14.0,5.0,1357.1,422.2,150.8
2008,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,441,0.0,0.0,0.0,0.0,0.0,0.0
2008,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1431,23.0,9.0,0.0,1607.3,628.9,0.0
2008,9,17.0,Cass,8,Central,Mostly Rural,52.1,1330,56.0,16.0,1.0,4210.5,1203.0,75.2
2008,10,19.0,Champaign,6,Central,Mostly Urban,12.7,13583,268.0,91.0,5.0,1973.1,670.0,36.8
2008,11,21.0,Christian,4,Central,Mostly Urban,43.5,3241,59.0,32.0,8.0,1820.4,987.3,246.8
2008,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1662,42.0,2.0,0.0,2527.1,120.3,0.0
2008,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1191,19.0,3.0,8.0,1595.3,251.9,671.7
2008,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3488,55.0,26.0,2.0,1576.8,745.4,57.3
2008,15,29.0,Coles,5,Central,Mostly Urban,24.3,3469,162.0,27.0,0.0,4669.9,778.3,0.0
2008,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,482317,11118.0,1145.0,0.0,2305.1,237.4,0.0
2008,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1710,43.0,6.0,0.0,2514.6,350.9,0.0
2008,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1044,39.0,6.0,4.0,3735.6,574.7,383.1
2008,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,8764,172.0,86.0,23.0,1962.6,981.3,262.4
2008,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1573,29.0,0.0,3.0,1843.6,0.0,190.7
2008,21,41.0,Douglas,6,Central,Mostly Rural,61.6,1878,17.0,3.0,0.0,905.2,159.7,0.0
2008,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,93553,859.0,134.0,85.0,918.2,143.2,90.9
2008,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1630,59.0,3.0,0.0,3619.6,184.0,0.0
2008,24,47.0,Edwards,2,Southern,Completely Rural,100.0,543,12.0,13.0,0.0,2209.9,2394.1,0.0
2008,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3576,75.0,19.0,6.0,2097.3,531.3,167.8
2008,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,1909,47.0,30.0,3.0,2462.0,1571.5,157.2
2008,27,53.0,Ford,11,Central,Mostly Urban,41.8,1361,34.0,20.0,0.0,2498.2,1469.5,0.0
2008,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,3452,70.0,23.0,4.0,2027.8,666.3,115.9
2008,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3214,52.0,28.0,5.0,1617.9,871.2,155.6
2008,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,510,16.0,7.0,0.0,3137.3,1372.5,0.0
2008,31,61.0,Greene,7,Central,Mostly Rural,70.8,1359,23.0,8.0,0.0,1692.4,588.7,0.0
2008,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,5056,75.0,14.0,0.0,1483.4,276.9,0.0
2008,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,745,6.0,10.0,0.0,805.4,1342.3,0.0
2008,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1718,26.0,3.0,0.0,1513.4,174.6,0.0
2008,35,69.0,Hardin,2,Southern,Completely Rural,100.0,337,4.0,4.0,1.0,1186.9,1186.9,296.7
2008,36,71.0,Henderson,9,Central,Mostly Rural,99.7,688,12.0,4.0,0.0,1744.2,581.4,0.0
2008,37,73.0,Henry,14,Central,Mostly Rural,50.3,4787,42.0,12.0,17.0,877.4,250.7,355.1
2008,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3058,53.0,26.0,1.0,1733.2,850.2,32.7
2008,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,3745,61.0,21.0,10.0,1628.8,560.7,267.0
2008,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,868,22.0,7.0,0.0,2534.6,806.5,0.0
2008,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,3538,113.0,77.0,28.0,3193.9,2176.4,791.4
2008,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2178,30.0,24.0,1.0,1377.4,1101.9,45.9
2008,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,1901,6.0,13.0,0.0,315.6,683.9,0.0
2008,44,87.0,Johnson,1,Southern,Completely Rural,100.0,970,13.0,6.0,0.0,1340.2,618.6,0.0
2008,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,55858,989.0,107.0,29.0,1770.6,191.6,51.9
2008,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,11077,209.0,39.0,3.0,1886.8,352.1,27.1
2008,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,11420,279.0,21.0,3.0,2443.1,183.9,26.3
2008,48,95.0,Knox,9,Central,Mostly Urban,24.3,4237,98.0,14.0,0.0,2313.0,330.4,0.0
2008,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,79032,917.0,231.0,4.0,1160.3,292.3,5.1
2008,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,10666,240.0,90.0,16.0,2250.1,843.8,150.0
2008,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1291,24.0,21.0,0.0,1859.0,1626.6,0.0
2008,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3260,143.0,47.0,17.0,4386.5,1441.7,521.5
2008,53,105.0,Livingston,11,Central,Mostly Urban,40.8,3612,54.0,7.0,2.0,1495.0,193.8,55.4
2008,54,107.0,Logan,11,Central,Mostly Urban,39.9,2449,46.0,31.0,0.0,1878.3,1265.8,0.0
2008,55,109.0,McDonough,9,Central,Mostly Urban,29.5,1865,38.0,22.0,2.0,2037.5,1179.6,107.2
2008,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,35626,330.0,90.0,9.0,926.3,252.6,25.3
2008,57,113.0,McLean,11,Central,Mostly Urban,16.5,14203,156.0,151.0,2.0,1098.4,1063.2,14.1
2008,58,115.0,Macon,6,Central,Mostly Urban,15.3,9571,379.0,245.0,0.0,3959.9,2559.8,0.0
2008,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,4420,70.0,18.0,0.0,1583.7,407.2,0.0
2008,60,119.0,Madison,3,Southern,Mostly Urban,13.3,24214,307.0,249.0,12.0,1267.9,1028.3,49.6
2008,61,121.0,Marion,4,Southern,Mostly Urban,45.1,3808,32.0,47.0,9.0,840.3,1234.2,236.3
2008,62,123.0,Marshall,10,Central,Completely Rural,100.0,1250,27.0,2.0,0.0,2160.0,160.0,0.0
2008,63,125.0,Mason,8,Central,Mostly Rural,77.5,1418,62.0,13.0,0.0,4372.4,916.8,0.0
2008,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1348,44.0,15.0,6.0,3264.1,1112.8,445.1
2008,65,129.0,Menard,8,Central,Mostly Rural,75.7,1317,19.0,1.0,0.0,1442.7,75.9,0.0
2008,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1530,31.0,5.0,0.0,2026.1,326.8,0.0
2008,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3328,76.0,6.0,3.0,2283.7,180.3,90.1
2008,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2629,76.0,27.0,7.0,2890.8,1027.0,266.3
2008,69,137.0,Morgan,7,Central,Mostly Urban,36.2,2941,15.0,41.0,1.0,510.0,1394.1,34.0
2008,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1377,35.0,9.0,0.0,2541.8,653.6,0.0
2008,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,5888,93.0,18.0,18.0,1579.5,305.7,305.7
2008,72,143.0,Peoria,10,Central,Mostly Urban,14.6,16826,502.0,249.0,8.0,2983.5,1479.9,47.5
2008,73,145.0,Perry,20,Southern,Mostly Urban,43.6,1873,14.0,7.0,0.0,747.5,373.7,0.0
2008,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1668,30.0,6.0,0.0,1798.6,359.7,0.0
2008,75,149.0,Pike,8,Central,Mostly Rural,72.3,1516,54.0,4.0,3.0,3562.0,263.9,197.9
2008,76,151.0,Pope,1,Southern,Completely Rural,100.0,295,5.0,2.0,0.0,1694.9,678.0,0.0
2008,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,588,18.0,8.0,0.0,3061.2,1360.5,0.0
2008,78,155.0,Putnam,10,Central,Completely Rural,100.0,580,11.0,0.0,3.0,1896.6,0.0,517.2
2008,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,2753,35.0,16.0,0.0,1271.3,581.2,0.0
2008,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1322,35.0,34.0,0.0,2647.5,2571.9,0.0
2008,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,12328,166.0,153.0,1.0,1346.5,1241.1,8.1
2008,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,26211,301.0,76.0,8.0,1148.4,290.0,30.5
2008,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2469,51.0,45.0,1.0,2065.6,1822.6,40.5
2008,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,18151,155.0,194.0,11.0,853.9,1068.8,60.6
2008,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,663,13.0,2.0,0.0,1960.8,301.7,0.0
2008,86,171.0,Scott,7,Central,Completely Rural,100.0,501,23.0,5.0,0.0,4590.8,998.0,0.0
2008,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2127,70.0,5.0,0.0,3291.0,235.1,0.0
2008,88,175.0,Stark,10,Central,Completely Rural,100.0,640,23.0,5.0,1.0,3593.7,781.2,156.2
2008,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,4392,181.0,51.0,2.0,4121.1,1161.2,45.5
2008,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,12038,167.0,172.0,6.0,1387.3,1428.8,49.8
2008,91,181.0,Union,1,Southern,Mostly Rural,65.9,1548,72.0,25.0,0.0,4651.2,1615.0,0.0
2008,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,7738,226.0,161.0,48.0,2920.7,2080.6,620.3
2008,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1040,49.0,12.0,0.0,4711.5,1153.8,0.0
2008,94,187.0,Warren,9,Central,Mostly Urban,45.5,1421,43.0,2.0,0.0,3026.0,140.7,0.0
2008,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1368,34.0,4.0,0.0,2485.4,292.4,0.0
2008,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1467,42.0,24.0,0.0,2863.0,1636.0,0.0
2008,97,193.0,White,2,Southern,Mostly Rural,62.0,1236,58.0,9.0,0.0,4692.6,728.2,0.0
2008,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,5571,102.0,61.0,6.0,1830.9,1095.0,107.7
2008,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,79326,424.0,325.0,34.0,534.5,409.7,42.9
2008,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,5496,55.0,65.0,44.0,1000.7,1182.7,800.6
2008,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,29875,487.0,488.0,36.0,1630.1,1633.5,120.5
2008,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4122,49.0,20.0,0.0,1188.7,485.2,0.0
2009,1,1.0,Adams,8,Central,Mostly Urban,32.6,5975,68.0,58.0,3.0,1138.1,970.7,50.2
2009,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,663,15.0,1.0,8.0,2262.4,150.8,1206.6
2009,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1444,38.0,12.0,2.0,2631.6,831.0,138.5
2009,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,6457,66.0,24.0,3.0,1022.1,371.7,46.5
2009,5,9.0,Brown,8,Central,Mostly Urban,41.1,424,10.0,3.0,0.0,2358.5,707.5,0.0
2009,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3256,46.0,13.0,2.0,1412.8,399.3,61.4
2009,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,470,7.0,6.0,0.0,1489.4,1276.6,0.0
2009,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1379,18.0,7.0,1.0,1305.3,507.6,72.5
2009,9,17.0,Cass,8,Central,Mostly Rural,52.1,1321,47.0,10.0,1.0,3557.9,757.0,75.7
2009,10,19.0,Champaign,6,Central,Mostly Urban,12.7,13542,301.0,82.0,11.0,2222.7,605.5,81.2
2009,11,21.0,Christian,4,Central,Mostly Urban,43.5,3143,60.0,32.0,7.0,1909.0,1018.1,222.7
2009,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1659,24.0,3.0,0.0,1446.7,180.8,0.0
2009,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1149,13.0,8.0,3.0,1131.4,696.3,261.1
2009,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3455,50.0,4.0,3.0,1447.2,115.8,86.8
2009,15,29.0,Coles,5,Central,Mostly Urban,24.3,3403,136.0,32.0,19.0,3996.5,940.3,558.3
2009,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,473430,13123.0,1163.0,0.0,2771.9,245.7,0.0
2009,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1652,25.0,35.0,0.0,1513.3,2118.6,0.0
2009,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,993,19.0,4.0,0.0,1913.4,402.8,0.0
2009,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,8787,212.0,54.0,25.0,2412.7,614.5,284.5
2009,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1530,39.0,6.0,0.0,2549.0,392.2,0.0
2009,21,41.0,Douglas,6,Central,Mostly Rural,61.6,1900,6.0,5.0,0.0,315.8,263.2,0.0
2009,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,92677,828.0,86.0,93.0,893.4,92.8,100.3
2009,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1596,54.0,0.0,0.0,3383.5,0.0,0.0
2009,24,47.0,Edwards,2,Southern,Completely Rural,100.0,540,2.0,8.0,0.0,370.4,1481.5,0.0
2009,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3463,46.0,27.0,0.0,1328.3,779.7,0.0
2009,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,1903,47.0,12.0,1.0,2469.8,630.6,52.5
2009,27,53.0,Ford,11,Central,Mostly Urban,41.8,1352,52.0,15.0,0.0,3846.2,1109.5,0.0
2009,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,3463,60.0,55.0,12.0,1732.6,1588.2,346.5
2009,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3180,80.0,33.0,4.0,2515.7,1037.7,125.8
2009,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,467,9.0,0.0,0.0,1927.2,0.0,0.0
2009,31,61.0,Greene,7,Central,Mostly Rural,70.8,1330,38.0,8.0,0.0,2857.1,601.5,0.0
2009,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,5007,57.0,14.0,0.0,1138.4,279.6,0.0
2009,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,727,12.0,6.0,0.0,1650.6,825.3,0.0
2009,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1669,12.0,5.0,4.0,719.0,299.6,239.7
2009,35,69.0,Hardin,2,Southern,Completely Rural,100.0,339,6.0,8.0,0.0,1769.9,2359.9,0.0
2009,36,71.0,Henderson,9,Central,Mostly Rural,99.7,691,13.0,0.0,0.0,1881.3,0.0,0.0
2009,37,73.0,Henry,14,Central,Mostly Rural,50.3,4688,51.0,39.0,7.0,1087.9,831.9,149.3
2009,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,2998,51.0,14.0,1.0,1701.1,467.0,33.4
2009,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,3628,58.0,13.0,2.0,1598.7,358.3,55.1
2009,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,855,11.0,8.0,4.0,1286.5,935.7,467.8
2009,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,3460,136.0,89.0,33.0,3930.6,2572.3,953.8
2009,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2156,29.0,19.0,3.0,1345.1,881.3,139.1
2009,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,1867,6.0,26.0,0.0,321.4,1392.6,0.0
2009,44,87.0,Johnson,1,Southern,Completely Rural,100.0,961,14.0,5.0,0.0,1456.8,520.3,0.0
2009,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,56474,679.0,75.0,25.0,1202.3,132.8,44.3
2009,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,10924,209.0,46.0,7.0,1913.2,421.1,64.1
