year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,labor_force_population,employed,unemployed,unemployment_rate
1993,83,165.0,Saline,1,Southern,Mostly Urban,43.7,11239.0,9628.0,1611.0,14.3
1993,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,102535.0,97832.0,4703.0,4.6
1993,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,3697.0,3461.0,236.0,6.4
1993,86,171.0,Scott,7,Central,Completely Rural,100.0,2845.0,2660.0,185.0,6.5
1993,87,173.0,Shelby,4,Central,Mostly Rural,77.7,10998.0,10279.0,719.0,6.5
1993,88,175.0,Stark,10,Central,Completely Rural,100.0,2848.0,2646.0,202.0,7.1
1993,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,26326.0,24727.0,1599.0,6.1
1993,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,66220.0,62175.0,4045.0,6.1
1993,91,181.0,Union,1,Southern,Mostly Rural,65.9,8546.0,7369.0,1177.0,13.8
1993,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,41917.0,37853.0,4064.0,9.7
1993,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,6159.0,5612.0,547.0,8.9
1993,94,187.0,Warren,9,Central,Mostly Urban,45.5,10112.0,9483.0,629.0,6.2
1993,95,189.0,Washington,20,Southern,Mostly Rural,73.6,7915.0,7430.0,485.0,6.1
1993,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,8223.0,7543.0,680.0,8.3
1993,97,193.0,White,2,Southern,Mostly Rural,62.0,7561.0,6833.0,728.0,9.6
1993,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,31119.0,29271.0,1848.0,5.9
1993,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,201255.0,185570.0,15685.0,7.8
1993,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,27552.0,24465.0,3087.0,11.2
1993,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,143982.0,133052.0,10930.0,7.6
1993,102,203.0,Woodford,11,Central,Mostly Rural,54.9,17361.0,16717.0,644.0,3.7
1994,1,1.0,Adams,8,Central,Mostly Urban,32.6,35824.0,34504.0,1320.0,3.7
1994,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,3937.0,3501.0,436.0,11.1
1994,3,5.0,Bond,3,Southern,Mostly Rural,60.7,7712.0,7285.0,427.0,5.5
1994,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,19269.0,18237.0,1032.0,5.4
1994,5,9.0,Brown,8,Central,Mostly Urban,41.1,2710.0,2604.0,106.0,3.9
1994,6,11.0,Bureau,13,Central,Mostly Rural,57.4,18702.0,17706.0,996.0,5.3
1994,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,2875.0,2667.0,208.0,7.2
1994,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,8808.0,8334.0,474.0,5.4
1994,9,17.0,Cass,8,Central,Mostly Rural,52.1,7194.0,6826.0,368.0,5.1
1994,10,19.0,Champaign,6,Central,Mostly Urban,12.7,93084.0,90054.0,3030.0,3.3
1994,11,21.0,Christian,4,Central,Mostly Urban,43.5,19769.0,18581.0,1188.0,6.0
1994,12,23.0,Clark,5,Southern,Mostly Rural,59.5,9472.0,9042.0,430.0,4.5
1994,13,25.0,Clay,4,Southern,Mostly Rural,64.7,6673.0,6179.0,494.0,7.4
1994,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,16770.0,15957.0,813.0,4.8
1994,15,29.0,Coles,5,Central,Mostly Urban,24.3,27048.0,26075.0,973.0,3.6
1994,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,2645707.0,2471602.0,174105.0,6.6
1994,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,9834.0,9086.0,748.0,7.6
1994,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,5428.0,5175.0,253.0,4.7
1994,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,44042.0,42121.0,1921.0,4.4
1994,20,39.0,De Witt,6,Central,Mostly Urban,48.8,9315.0,8825.0,490.0,5.3
1994,21,41.0,Douglas,6,Central,Mostly Rural,61.6,11234.0,10714.0,520.0,4.6
1994,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,495531.0,474823.0,20708.0,4.2
1994,23,45.0,Edgar,5,Central,Mostly Rural,51.8,9296.0,8744.0,552.0,5.9
1994,24,47.0,Edwards,2,Southern,Completely Rural,100.0,3897.0,3671.0,226.0,5.8
1994,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,17335.0,16544.0,791.0,4.6
1994,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,10034.0,9385.0,649.0,6.5
1994,27,53.0,Ford,11,Central,Mostly Urban,41.8,6966.0,6578.0,388.0,5.6
1994,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,16597.0,14821.0,1776.0,10.7
1994,29,57.0,Fulton,9,Central,Mostly Rural,60.0,14795.0,13737.0,1058.0,7.2
1994,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,3018.0,2614.0,404.0,13.4
1994,31,61.0,Greene,7,Central,Mostly Rural,70.8,7038.0,6677.0,361.0,5.1
1994,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,18086.0,16541.0,1545.0,8.5
1994,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,3577.0,3203.0,374.0,10.5
1994,34,67.0,Hancock,9,Central,Mostly Rural,71.0,12083.0,11591.0,492.0,4.1
1994,35,69.0,Hardin,2,Southern,Completely Rural,100.0,1915.0,1764.0,151.0,7.9
1994,36,71.0,Henderson,9,Central,Mostly Rural,99.7,4783.0,4578.0,205.0,4.3
1994,37,73.0,Henry,14,Central,Mostly Rural,50.3,25563.0,24364.0,1199.0,4.7
1994,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,17776.0,17073.0,703.0,4.0
1994,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,29364.0,27781.0,1583.0,5.4
1994,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,4920.0,4653.0,267.0,5.4
1994,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,17869.0,16472.0,1397.0,7.8
1994,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,10094.0,9584.0,510.0,5.1
1994,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,13421.0,12961.0,460.0,3.4
1994,44,87.0,Johnson,1,Southern,Completely Rural,100.0,4433.0,4017.0,416.0,9.4
1994,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,187071.0,176254.0,10817.0,5.8
1994,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,51572.0,48320.0,3252.0,6.3
1994,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,24792.0,23593.0,1199.0,4.8
1994,48,95.0,Knox,9,Central,Mostly Urban,24.3,29033.0,27622.0,1411.0,4.9
1994,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,299088.0,285565.0,13523.0,4.5
1994,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,55029.0,50840.0,4189.0,7.6
1994,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,7140.0,6584.0,556.0,7.8
1994,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,17365.0,16611.0,754.0,4.3
1994,53,105.0,Livingston,11,Central,Mostly Urban,40.8,19638.0,19003.0,635.0,3.2
1994,54,107.0,Logan,11,Central,Mostly Urban,39.9,13210.0,12661.0,549.0,4.2
1994,55,109.0,McDonough,9,Central,Mostly Urban,29.5,18964.0,18495.0,469.0,2.5
1994,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,121004.0,114951.0,6053.0,5.0
1994,57,113.0,McLean,11,Central,Mostly Urban,16.5,78905.0,76820.0,2085.0,2.6
1994,58,115.0,Macon,6,Central,Mostly Urban,15.3,60548.0,56187.0,4361.0,7.2
1994,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,22657.0,21263.0,1394.0,6.2
1994,60,119.0,Madison,3,Southern,Mostly Urban,13.3,125615.0,119161.0,6454.0,5.1
1994,61,121.0,Marion,4,Southern,Mostly Urban,45.1,20941.0,19319.0,1622.0,7.7
1994,62,123.0,Marshall,10,Central,Completely Rural,100.0,6529.0,6210.0,319.0,4.9
1994,63,125.0,Mason,8,Central,Mostly Rural,77.5,8377.0,7804.0,573.0,6.8
1994,64,127.0,Massac,1,Southern,Mostly Rural,50.5,7558.0,7144.0,414.0,5.5
1994,65,129.0,Menard,8,Central,Mostly Rural,75.7,6147.0,5908.0,239.0,3.9
1994,66,131.0,Mercer,14,Central,Mostly Rural,77.8,8543.0,8018.0,525.0,6.1
1994,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,12467.0,12059.0,408.0,3.3
1994,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,14455.0,13434.0,1021.0,7.1
1994,69,137.0,Morgan,7,Central,Mostly Urban,36.2,18586.0,17815.0,771.0,4.1
1994,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,7975.0,7623.0,352.0,4.4
1994,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,26623.0,25301.0,1322.0,5.0
1994,72,143.0,Peoria,10,Central,Mostly Urban,14.6,92868.0,88645.0,4223.0,4.5
1994,73,145.0,Perry,20,Southern,Mostly Urban,43.6,7764.0,6816.0,948.0,12.2
1994,74,147.0,Piatt,6,Central,Mostly Rural,67.7,8290.0,7838.0,452.0,5.5
1994,75,149.0,Pike,8,Central,Mostly Rural,72.3,8761.0,8295.0,466.0,5.3
1994,76,151.0,Pope,1,Southern,Completely Rural,100.0,1700.0,1524.0,176.0,10.4
1994,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,2796.0,2524.0,272.0,9.7
1994,78,155.0,Putnam,10,Central,Completely Rural,100.0,3096.0,2893.0,203.0,6.6
1994,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,14580.0,13413.0,1167.0,8.0
1994,80,159.0,Richland,2,Southern,Mostly Urban,43.5,10009.0,9549.0,460.0,4.6
1994,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,73352.0,69680.0,3672.0,5.0
1994,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,116939.0,109730.0,7209.0,6.2
1994,83,165.0,Saline,1,Southern,Mostly Urban,43.7,11038.0,9616.0,1422.0,12.9
1994,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,101147.0,97144.0,4003.0,4.0
1994,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,3737.0,3536.0,201.0,5.4
1994,86,171.0,Scott,7,Central,Completely Rural,100.0,2761.0,2625.0,136.0,4.9
1994,87,173.0,Shelby,4,Central,Mostly Rural,77.7,11019.0,10491.0,528.0,4.8
1994,88,175.0,Stark,10,Central,Completely Rural,100.0,2884.0,2736.0,148.0,5.1
1994,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,25800.0,24480.0,1320.0,5.1
1994,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,67037.0,64059.0,2978.0,4.4
1994,91,181.0,Union,1,Southern,Mostly Rural,65.9,8212.0,7398.0,814.0,9.9
1994,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,41302.0,38090.0,3212.0,7.8
1994,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,6062.0,5581.0,481.0,7.9
1994,94,187.0,Warren,9,Central,Mostly Urban,45.5,9975.0,9420.0,555.0,5.6
1994,95,189.0,Washington,20,Southern,Mostly Rural,73.6,7853.0,7481.0,372.0,4.7
1994,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,8323.0,7726.0,597.0,7.2
1994,97,193.0,White,2,Southern,Mostly Rural,62.0,7419.0,6789.0,630.0,8.5
1994,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,31173.0,29901.0,1272.0,4.1
1994,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,209402.0,196494.0,12908.0,6.2
1994,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,27114.0,24608.0,2506.0,9.2
1994,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,144868.0,137379.0,7489.0,5.2
1994,102,203.0,Woodford,11,Central,Mostly Rural,54.9,17742.0,17266.0,476.0,2.7
1995,1,1.0,Adams,8,Central,Mostly Urban,32.6,35873.0,34429.0,1444.0,4.0
1995,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,3893.0,3554.0,339.0,8.7
1995,3,5.0,Bond,3,Southern,Mostly Rural,60.7,7941.0,7529.0,412.0,5.2
1995,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,20280.0,19423.0,857.0,4.2
1995,5,9.0,Brown,8,Central,Mostly Urban,41.1,2707.0,2627.0,80.0,3.0
1995,6,11.0,Bureau,13,Central,Mostly Rural,57.4,18659.0,17685.0,974.0,5.2
1995,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,3008.0,2835.0,173.0,5.8
1995,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,9255.0,8720.0,535.0,5.8
1995,9,17.0,Cass,8,Central,Mostly Rural,52.1,7428.0,7059.0,369.0,5.0
1995,10,19.0,Champaign,6,Central,Mostly Urban,12.7,93153.0,90675.0,2478.0,2.7
1995,11,21.0,Christian,4,Central,Mostly Urban,43.5,19599.0,18349.0,1250.0,6.4
1995,12,23.0,Clark,5,Southern,Mostly Rural,59.5,9427.0,9058.0,369.0,3.9
1995,13,25.0,Clay,4,Southern,Mostly Rural,64.7,6948.0,6561.0,387.0,5.6
1995,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,16832.0,16096.0,736.0,4.4
1995,15,29.0,Coles,5,Central,Mostly Urban,24.3,27579.0,26591.0,988.0,3.6
1995,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,2657730.0,2499818.0,157912.0,5.9
1995,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,9602.0,8935.0,667.0,6.9
1995,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,5638.0,5385.0,253.0,4.5
1995,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,45610.0,43914.0,1696.0,3.7
1995,20,39.0,De Witt,6,Central,Mostly Urban,48.8,9386.0,8975.0,411.0,4.4
1995,21,41.0,Douglas,6,Central,Mostly Rural,61.6,11539.0,11134.0,405.0,3.5
1995,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,506107.0,487741.0,18366.0,3.6
1995,23,45.0,Edgar,5,Central,Mostly Rural,51.8,9772.0,9359.0,413.0,4.2
1995,24,47.0,Edwards,2,Southern,Completely Rural,100.0,3686.0,3493.0,193.0,5.2
1995,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,17999.0,17290.0,709.0,3.9
1995,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,9975.0,9413.0,562.0,5.6
1995,27,53.0,Ford,11,Central,Mostly Urban,41.8,6928.0,6627.0,301.0,4.3
1995,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,16351.0,14707.0,1644.0,10.1
1995,29,57.0,Fulton,9,Central,Mostly Rural,60.0,14753.0,13757.0,996.0,6.8
1995,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,2850.0,2585.0,265.0,9.3
1995,31,61.0,Greene,7,Central,Mostly Rural,70.8,6981.0,6608.0,373.0,5.3
1995,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,18495.0,16987.0,1508.0,8.2
1995,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,3603.0,3313.0,290.0,8.0
1995,34,67.0,Hancock,9,Central,Mostly Rural,71.0,12312.0,11819.0,493.0,4.0
1995,35,69.0,Hardin,2,Southern,Completely Rural,100.0,1867.0,1746.0,121.0,6.5
1995,36,71.0,Henderson,9,Central,Mostly Rural,99.7,4750.0,4582.0,168.0,3.5
1995,37,73.0,Henry,14,Central,Mostly Rural,50.3,25736.0,24582.0,1154.0,4.5
1995,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,17568.0,16751.0,817.0,4.7
1995,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,28818.0,27411.0,1407.0,4.9
1995,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,4727.0,4493.0,234.0,5.0
1995,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,18091.0,16914.0,1177.0,6.5
1995,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,10256.0,9689.0,567.0,5.5
1995,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,13506.0,12980.0,526.0,3.9
1995,44,87.0,Johnson,1,Southern,Completely Rural,100.0,4526.0,4171.0,355.0,7.8
1995,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,199838.0,190498.0,9340.0,4.7
1995,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,52313.0,49276.0,3037.0,5.8
1995,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,25835.0,24765.0,1070.0,4.1
1995,48,95.0,Knox,9,Central,Mostly Urban,24.3,28643.0,27369.0,1274.0,4.4
1995,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,305213.0,294225.0,10988.0,3.6
1995,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,54793.0,50904.0,3889.0,7.1
1995,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,6967.0,6435.0,532.0,7.6
1995,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,17383.0,16612.0,771.0,4.4
1995,53,105.0,Livingston,11,Central,Mostly Urban,40.8,19316.0,18668.0,648.0,3.4
1995,54,107.0,Logan,11,Central,Mostly Urban,39.9,12865.0,12339.0,526.0,4.1
1995,55,109.0,McDonough,9,Central,Mostly Urban,29.5,18761.0,18329.0,432.0,2.3
1995,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,126843.0,121453.0,5390.0,4.2
1995,57,113.0,McLean,11,Central,Mostly Urban,16.5,79960.0,77852.0,2108.0,2.6
1995,58,115.0,Macon,6,Central,Mostly Urban,15.3,60597.0,56460.0,4137.0,6.8
1995,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,22708.0,21412.0,1296.0,5.7
1995,60,119.0,Madison,3,Southern,Mostly Urban,13.3,126054.0,119559.0,6495.0,5.2
1995,61,121.0,Marion,4,Southern,Mostly Urban,45.1,21197.0,19630.0,1567.0,7.4
1995,62,123.0,Marshall,10,Central,Completely Rural,100.0,6405.0,6124.0,281.0,4.4
1995,63,125.0,Mason,8,Central,Mostly Rural,77.5,8077.0,7571.0,506.0,6.3
1995,64,127.0,Massac,1,Southern,Mostly Rural,50.5,7809.0,7436.0,373.0,4.8
1995,65,129.0,Menard,8,Central,Mostly Rural,75.7,6035.0,5799.0,236.0,3.9
1995,66,131.0,Mercer,14,Central,Mostly Rural,77.8,8408.0,7931.0,477.0,5.7
1995,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,12821.0,12399.0,422.0,3.3
1995,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,14475.0,13469.0,1006.0,6.9
1995,69,137.0,Morgan,7,Central,Mostly Urban,36.2,18276.0,17414.0,862.0,4.7
1995,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,7983.0,7658.0,325.0,4.1
1995,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,27390.0,26215.0,1175.0,4.3
1995,72,143.0,Peoria,10,Central,Mostly Urban,14.6,94018.0,90076.0,3942.0,4.2
1995,73,145.0,Perry,20,Southern,Mostly Urban,43.6,7882.0,7070.0,812.0,10.3
1995,74,147.0,Piatt,6,Central,Mostly Rural,67.7,7913.0,7515.0,398.0,5.0
1995,75,149.0,Pike,8,Central,Mostly Rural,72.3,8755.0,8303.0,452.0,5.2
1995,76,151.0,Pope,1,Southern,Completely Rural,100.0,1647.0,1541.0,106.0,6.4
1995,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,2845.0,2555.0,290.0,10.2
1995,78,155.0,Putnam,10,Central,Completely Rural,100.0,3057.0,2874.0,183.0,6.0
1995,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,14235.0,13333.0,902.0,6.3
1995,80,159.0,Richland,2,Southern,Mostly Urban,43.5,9763.0,9384.0,379.0,3.9
1995,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,72991.0,69589.0,3402.0,4.7
1995,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,116217.0,109757.0,6460.0,5.6
1995,83,165.0,Saline,1,Southern,Mostly Urban,43.7,10618.0,9494.0,1124.0,10.6
1995,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,101284.0,97258.0,4026.0,4.0
1995,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,3854.0,3659.0,195.0,5.1
1995,86,171.0,Scott,7,Central,Completely Rural,100.0,2758.0,2592.0,166.0,6.0
1995,87,173.0,Shelby,4,Central,Mostly Rural,77.7,11502.0,10934.0,568.0,4.9
1995,88,175.0,Stark,10,Central,Completely Rural,100.0,2877.0,2726.0,151.0,5.2
1995,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,25542.0,24376.0,1166.0,4.6
1995,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,68553.0,65834.0,2719.0,4.0
1995,91,181.0,Union,1,Southern,Mostly Rural,65.9,7957.0,7345.0,612.0,7.7
1995,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,40473.0,37602.0,2871.0,7.1
1995,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,5489.0,5130.0,359.0,6.5
1995,94,187.0,Warren,9,Central,Mostly Urban,45.5,9848.0,9417.0,431.0,4.4
1995,95,189.0,Washington,20,Southern,Mostly Rural,73.6,8010.0,7697.0,313.0,3.9
1995,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,8195.0,7728.0,467.0,5.7
1995,97,193.0,White,2,Southern,Mostly Rural,62.0,7490.0,6981.0,509.0,6.8
1995,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,31087.0,29918.0,1169.0,3.8
1995,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,219174.0,207112.0,12062.0,5.5
1995,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,26958.0,24864.0,2094.0,7.8
1995,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,146434.0,141032.0,5402.0,3.7
1995,102,203.0,Woodford,11,Central,Mostly Rural,54.9,18207.0,17788.0,419.0,2.3
1996,1,1.0,Adams,8,Central,Mostly Urban,32.6,35558.0,34122.0,1436.0,4.0
1996,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,4046.0,3704.0,342.0,8.5
1996,3,5.0,Bond,3,Southern,Mostly Rural,60.7,8105.0,7665.0,440.0,5.4
1996,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,20978.0,19940.0,1038.0,4.9
1996,5,9.0,Brown,8,Central,Mostly Urban,41.1,2705.0,2607.0,98.0,3.6
1996,6,11.0,Bureau,13,Central,Mostly Rural,57.4,18508.0,17488.0,1020.0,5.5
1996,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,3014.0,2847.0,167.0,5.5
1996,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,8947.0,8441.0,506.0,5.7
1996,9,17.0,Cass,8,Central,Mostly Rural,52.1,7543.0,7167.0,376.0,5.0
1996,10,19.0,Champaign,6,Central,Mostly Urban,12.7,95128.0,92463.0,2665.0,2.8
1996,11,21.0,Christian,4,Central,Mostly Urban,43.5,19361.0,18212.0,1149.0,5.9
1996,12,23.0,Clark,5,Southern,Mostly Rural,59.5,9550.0,9144.0,406.0,4.3
1996,13,25.0,Clay,4,Southern,Mostly Rural,64.7,6851.0,6487.0,364.0,5.3
1996,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,17238.0,16373.0,865.0,5.0
1996,15,29.0,Coles,5,Central,Mostly Urban,24.3,27798.0,26646.0,1152.0,4.1
1996,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,2667162.0,2507161.0,160001.0,6.0
1996,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,9546.0,8895.0,651.0,6.8
1996,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,5709.0,5433.0,276.0,4.8
1996,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,47036.0,45002.0,2034.0,4.3
1996,20,39.0,De Witt,6,Central,Mostly Urban,48.8,9167.0,8702.0,465.0,5.1
1996,21,41.0,Douglas,6,Central,Mostly Rural,61.6,11831.0,11402.0,429.0,3.6
1996,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,514763.0,496110.0,18653.0,3.6
1996,23,45.0,Edgar,5,Central,Mostly Rural,51.8,10015.0,9540.0,475.0,4.7
1996,24,47.0,Edwards,2,Southern,Completely Rural,100.0,3845.0,3639.0,206.0,5.4
1996,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,18237.0,17479.0,758.0,4.2
1996,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,10151.0,9577.0,574.0,5.7
1996,27,53.0,Ford,11,Central,Mostly Urban,41.8,6724.0,6443.0,281.0,4.2
1996,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,16816.0,14945.0,1871.0,11.1
1996,29,57.0,Fulton,9,Central,Mostly Rural,60.0,14825.0,13560.0,1265.0,8.5
1996,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,2726.0,2516.0,210.0,7.7
1996,31,61.0,Greene,7,Central,Mostly Rural,70.8,7013.0,6599.0,414.0,5.9
1996,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,18715.0,17382.0,1333.0,7.1
1996,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,3633.0,3272.0,361.0,9.9
1996,34,67.0,Hancock,9,Central,Mostly Rural,71.0,12362.0,11916.0,446.0,3.6
1996,35,69.0,Hardin,2,Southern,Completely Rural,100.0,1903.0,1673.0,230.0,12.1
1996,36,71.0,Henderson,9,Central,Mostly Rural,99.7,4737.0,4520.0,217.0,4.6
1996,37,73.0,Henry,14,Central,Mostly Rural,50.3,26287.0,25029.0,1258.0,4.8
1996,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,16630.0,15907.0,723.0,4.3
1996,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,29024.0,27598.0,1426.0,4.9
1996,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,4367.0,4074.0,293.0,6.7
1996,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,18061.0,16653.0,1408.0,7.8
1996,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,10465.0,9886.0,579.0,5.5
1996,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,13310.0,12745.0,565.0,4.2
1996,44,87.0,Johnson,1,Southern,Completely Rural,100.0,4643.0,4252.0,391.0,8.4
1996,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,208099.0,198053.0,10046.0,4.8
1996,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,52620.0,49865.0,2755.0,5.2
1996,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,27387.0,26222.0,1165.0,4.3
1996,48,95.0,Knox,9,Central,Mostly Urban,24.3,28702.0,27345.0,1357.0,4.7
1996,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,314769.0,303626.0,11143.0,3.5
1996,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,54641.0,50713.0,3928.0,7.2
1996,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,7046.0,6320.0,726.0,10.3
1996,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,17876.0,17167.0,709.0,4.0
1996,53,105.0,Livingston,11,Central,Mostly Urban,40.8,19519.0,18682.0,837.0,4.3
